ID	gene
"comp19034_c0_seq1_m.22314"	"dme_arath ame: full=transcriptional activator demeter ame: full=dna glycosylase-related protein dme"
"comp19034_c0_seq1_m.22315"	"dme_arath ame: full=transcriptional activator demeter ame: full=dna glycosylase-related protein dme"
"comp19034_c0_seq1_m.22316"	"ros1_arath ame: full=protein ros1 ame: full=demeter-like protein 1 ame: full=repressor of silencing 1"
"comp19034_c0_seq1_m.22317"	"dme_arath ame: full=transcriptional activator demeter ame: full=dna glycosylase-related protein dme"
"comp19034_c0_seq20_m.22383"	"dme_arath ame: full=transcriptional activator demeter ame: full=dna glycosylase-related protein dme"
"comp19034_c0_seq21_m.22337"	"dme_arath ame: full=transcriptional activator demeter ame: full=dna glycosylase-related protein dme"
"comp19034_c0_seq21_m.22338"	"dme_arath ame: full=transcriptional activator demeter ame: full=dna glycosylase-related protein dme"
"comp19034_c0_seq21_m.22339"	"dme_arath ame: full=transcriptional activator demeter ame: full=dna glycosylase-related protein dme"
"comp19034_c0_seq21_m.22340"	"ros1_arath ame: full=protein ros1 ame: full=demeter-like protein 1 ame: full=repressor of silencing 1"
"comp19034_c0_seq21_m.22341"	"dme_arath ame: full=transcriptional activator demeter ame: full=dna glycosylase-related protein dme"
"comp19034_c0_seq22_m.22385"	"dme_arath ame: full=transcriptional activator demeter ame: full=dna glycosylase-related protein dme"
"comp19034_c0_seq22_m.22386"	"dme_arath ame: full=transcriptional activator demeter ame: full=dna glycosylase-related protein dme"
"comp19034_c0_seq22_m.22387"	"ros1_arath ame: full=protein ros1 ame: full=demeter-like protein 1 ame: full=repressor of silencing 1"
"comp19034_c0_seq23_m.22388"	"dme_arath ame: full=transcriptional activator demeter ame: full=dna glycosylase-related protein dme"
"comp19034_c0_seq23_m.22389"	"dme_arath ame: full=transcriptional activator demeter ame: full=dna glycosylase-related protein dme"
"comp19034_c0_seq23_m.22390"	"ros1_arath ame: full=protein ros1 ame: full=demeter-like protein 1 ame: full=repressor of silencing 1"
"comp19034_c0_seq25_m.22342"	"dme_arath ame: full=transcriptional activator demeter ame: full=dna glycosylase-related protein dme"
"comp19034_c0_seq25_m.22343"	"dme_arath ame: full=transcriptional activator demeter ame: full=dna glycosylase-related protein dme"
"comp19034_c0_seq25_m.22344"	"dme_arath ame: full=transcriptional activator demeter ame: full=dna glycosylase-related protein dme"
"comp19034_c0_seq26_m.22391"	"dme_arath ame: full=transcriptional activator demeter ame: full=dna glycosylase-related protein dme"
"comp19034_c0_seq26_m.22392"	"dme_arath ame: full=transcriptional activator demeter ame: full=dna glycosylase-related protein dme"
"comp19034_c0_seq26_m.22393"	"dme_arath ame: full=transcriptional activator demeter ame: full=dna glycosylase-related protein dme"
"comp19034_c0_seq27_m.22394"	"dme_arath ame: full=transcriptional activator demeter ame: full=dna glycosylase-related protein dme"
"comp19034_c0_seq28_m.22395"	"dme_arath ame: full=transcriptional activator demeter ame: full=dna glycosylase-related protein dme"
"comp19034_c0_seq28_m.22396"	"dme_arath ame: full=transcriptional activator demeter ame: full=dna glycosylase-related protein dme"
"comp19034_c0_seq29_m.22397"	"dme_arath ame: full=transcriptional activator demeter ame: full=dna glycosylase-related protein dme"
"comp19034_c0_seq29_m.22398"	"dme_arath ame: full=transcriptional activator demeter ame: full=dna glycosylase-related protein dme"
"comp19034_c0_seq2_m.22319"	"dme_arath ame: full=transcriptional activator demeter ame: full=dna glycosylase-related protein dme"
"comp19034_c0_seq2_m.22320"	"dme_arath ame: full=transcriptional activator demeter ame: full=dna glycosylase-related protein dme"
"comp19034_c0_seq2_m.22322"	"dme_arath ame: full=transcriptional activator demeter ame: full=dna glycosylase-related protein dme"
"comp19034_c0_seq2_m.22323"	"ros1_arath ame: full=protein ros1 ame: full=demeter-like protein 1 ame: full=repressor of silencing 1"
"comp19034_c0_seq2_m.22324"	"dme_arath ame: full=transcriptional activator demeter ame: full=dna glycosylase-related protein dme"
"comp19034_c0_seq30_m.22399"	"dme_arath ame: full=transcriptional activator demeter ame: full=dna glycosylase-related protein dme"
"comp19034_c0_seq31_m.22400"	"dme_arath ame: full=transcriptional activator demeter ame: full=dna glycosylase-related protein dme"
"comp19034_c0_seq31_m.22401"	"dme_arath ame: full=transcriptional activator demeter ame: full=dna glycosylase-related protein dme"
"comp19034_c0_seq3_m.22326"	"dme_arath ame: full=transcriptional activator demeter ame: full=dna glycosylase-related protein dme"
"comp19034_c0_seq3_m.22327"	"dme_arath ame: full=transcriptional activator demeter ame: full=dna glycosylase-related protein dme"
"comp19034_c0_seq3_m.22328"	"dme_arath ame: full=transcriptional activator demeter ame: full=dna glycosylase-related protein dme"
"comp19034_c0_seq3_m.22329"	"ros1_arath ame: full=protein ros1 ame: full=demeter-like protein 1 ame: full=repressor of silencing 1"
"comp19034_c0_seq3_m.22330"	"dme_arath ame: full=transcriptional activator demeter ame: full=dna glycosylase-related protein dme"
"comp19034_c0_seq4_m.22331"	"dme_arath ame: full=transcriptional activator demeter ame: full=dna glycosylase-related protein dme"
"comp19034_c0_seq4_m.22332"	"dme_arath ame: full=transcriptional activator demeter ame: full=dna glycosylase-related protein dme"
"comp19034_c0_seq4_m.22334"	"dme_arath ame: full=transcriptional activator demeter ame: full=dna glycosylase-related protein dme"
"comp19034_c0_seq4_m.22335"	"ros1_arath ame: full=protein ros1 ame: full=demeter-like protein 1 ame: full=repressor of silencing 1"
"comp19034_c0_seq4_m.22336"	"dme_arath ame: full=transcriptional activator demeter ame: full=dna glycosylase-related protein dme"
"comp19034_c0_seq5_m.22345"	"dme_arath ame: full=transcriptional activator demeter ame: full=dna glycosylase-related protein dme"
"comp19034_c0_seq5_m.22346"	"dme_arath ame: full=transcriptional activator demeter ame: full=dna glycosylase-related protein dme"
"comp19034_c0_seq5_m.22347"	"ros1_arath ame: full=protein ros1 ame: full=demeter-like protein 1 ame: full=repressor of silencing 1"
"comp19034_c0_seq6_m.22349"	"dme_arath ame: full=transcriptional activator demeter ame: full=dna glycosylase-related protein dme"
"comp19034_c0_seq6_m.22350"	"dme_arath ame: full=transcriptional activator demeter ame: full=dna glycosylase-related protein dme"
"comp19034_c0_seq6_m.22351"	"ros1_arath ame: full=protein ros1 ame: full=demeter-like protein 1 ame: full=repressor of silencing 1"
"comp19034_c0_seq7_m.22353"	"dme_arath ame: full=transcriptional activator demeter ame: full=dna glycosylase-related protein dme"
"comp19034_c0_seq7_m.22355"	"dme_arath ame: full=transcriptional activator demeter ame: full=dna glycosylase-related protein dme"
"comp19034_c0_seq7_m.22356"	"ros1_arath ame: full=protein ros1 ame: full=demeter-like protein 1 ame: full=repressor of silencing 1"
"comp19034_c0_seq8_m.22358"	"dme_arath ame: full=transcriptional activator demeter ame: full=dna glycosylase-related protein dme"
"comp19034_c0_seq8_m.22360"	"dme_arath ame: full=transcriptional activator demeter ame: full=dna glycosylase-related protein dme"
"comp19034_c0_seq8_m.22361"	"ros1_arath ame: full=protein ros1 ame: full=demeter-like protein 1 ame: full=repressor of silencing 1"
"comp19034_c0_seq9_m.22363"	"dme_arath ame: full=transcriptional activator demeter ame: full=dna glycosylase-related protein dme"
"comp19034_c0_seq9_m.22364"	"dme_arath ame: full=transcriptional activator demeter ame: full=dna glycosylase-related protein dme"
"comp19034_c0_seq9_m.22365"	"ros1_arath ame: full=protein ros1 ame: full=demeter-like protein 1 ame: full=repressor of silencing 1"
"comp19035_c0_seq11_m.27652"	"cas1_ricco ame: full=cycloartenol synthase short="
"comp19035_c0_seq11_m.27653"	"cass_kalda ame: full=cycloartenol synthase short="
"comp19035_c0_seq13_m.27666"	"cas1_ricco ame: full=cycloartenol synthase short="
"comp19035_c0_seq13_m.27667"	"cass_kalda ame: full=cycloartenol synthase short="
"comp19035_c0_seq14_m.27654"	"cas1_ricco ame: full=cycloartenol synthase short="
"comp19035_c0_seq14_m.27655"	"cass_kalda ame: full=cycloartenol synthase short="
"comp19035_c0_seq15_m.27668"	"cas1_ricco ame: full=cycloartenol synthase short="
"comp19035_c0_seq15_m.27669"	"cass_kalda ame: full=cycloartenol synthase short="
"comp19035_c0_seq17_m.27656"	"cas1_ricco ame: full=cycloartenol synthase short="
"comp19035_c0_seq17_m.27657"	"cass_kalda ame: full=cycloartenol synthase short="
"comp19035_c0_seq19_m.27658"	"cas1_ricco ame: full=cycloartenol synthase short="
"comp19035_c0_seq19_m.27659"	"cass_kalda ame: full=cycloartenol synthase short="
"comp19035_c0_seq21_m.27670"	"cas1_ricco ame: full=cycloartenol synthase short="
"comp19035_c0_seq21_m.27671"	"cass_kalda ame: full=cycloartenol synthase short="
"comp19035_c0_seq22_m.27672"	"cas1_ricco ame: full=cycloartenol synthase short="
"comp19035_c0_seq22_m.27673"	"cass_kalda ame: full=cycloartenol synthase short="
"comp19035_c0_seq28_m.27660"	"bas_brugy ame: full=beta-amyrin synthase short="
"comp19035_c0_seq28_m.27661"	"bams_betpl ame: full=beta-amyrin synthase"
"comp19035_c0_seq28_m.27662"	"cas1_betpl ame: full=cycloartenol synthase"
"comp19035_c0_seq28_m.27663"	"bas_brugy ame: full=beta-amyrin synthase short="
"comp19035_c0_seq3_m.27664"	"cas1_ricco ame: full=cycloartenol synthase short="
"comp19035_c0_seq6_m.27665"	"cas1_ricco ame: full=cycloartenol synthase short="
"comp19035_c0_seq7_m.27649"	"bas_brugy ame: full=beta-amyrin synthase short="
"comp19035_c0_seq7_m.27650"	"bas_brugy ame: full=beta-amyrin synthase short="
"comp19035_c0_seq7_m.27651"	"bas_brugy ame: full=beta-amyrin synthase short="
"comp19038_c0_seq1_m.10449"	"acc1_arath ame: full=acetyl- carboxylase 1 short= 1 ame: full=protein embryo defective 22 ame: full=protein gurke ame: full=protein pasticcino 3 includes: ame: full=biotin carboxylase"
"comp19038_c0_seq1_m.10450"	"acc1_arath ame: full=acetyl- carboxylase 1 short= 1 ame: full=protein embryo defective 22 ame: full=protein gurke ame: full=protein pasticcino 3 includes: ame: full=biotin carboxylase"
"comp19038_c0_seq1_m.10451"	"acc2_arath ame: full=acetyl- carboxylase 2 includes: ame: full=biotin carboxylase"
"comp19042_c0_seq1_m.10453"	"ski2_arath ame: full=d -box atp-dependent rna helicase d 11 ame: full= ame: full=protein ski2 homolog short= 2"
"comp19049_c0_seq1_m.10454"	"fil1_antma ame: full=stamen-specific protein fil1 flags: precursor"
"comp19051_c0_seq1_m.10456"	"psbw_arath ame: full=photosystem ii reaction center w chloroplastic ame: full=psii kda protein flags: precursor"
"comp19056_c0_seq1_m.10457"	"cb5_arath ame: full=chlorophyll a-b binding protein chloroplastic ame: full=lhcb5 ame: full=lhciic ame: full=light-harvesting complex ii protein 5 flags: precursor"
"comp19066_c0_seq1_m.10458"	"g3pa_pea ame: full=glyceraldehyde-3-phosphate dehydrogenase chloroplastic ame: full=nadp-dependent glyceraldehydephosphate dehydrogenase subunit a flags: precursor"
"comp19068_c0_seq1_m.10459"	"cp122_arath ame: full=calvin cycle protein cp12- chloroplastic ame: full=cp12 domain-containing protein 2 ame: full=chloroplast protein 12-2 flags: precursor"
"comp19076_c0_seq1_m.10460"	"psad1_arath ame: full=photosystem i reaction center subunit ii- chloroplastic ame: full=photosystem i 20 kda subunit 1 short=psi-d1 flags: precursor"
"comp19081_c0_seq1_m.10461"	"cb4a_sollc ame: full=chlorophyll a-b binding protein cp24 chloroplastic short=cab-10a short=lhcp flags: precursor"
"comp19081_c0_seq1_m.10462"	"cb4b_sollc ame: full=chlorophyll a-b binding protein cp24 chloroplastic short=cab-10b short=lhcp flags: precursor"
"comp19090_c0_seq1_m.10463"	"matk_manes ame: full=maturase k ame: full=intron maturase"
"comp19090_c0_seq1_m.10464"	"psba_sinal ame: full=photosystem ii protein d1 short=psii d1 protein ame: full=32 kda thylakoid membrane protein ame: full=photosystem ii q protein flags: precursor"
"comp19111_c0_seq1_m.10466"	"g3pc_antma ame: full=glyceraldehyde-3-phosphate cytosolic"
"comp19116_c0_seq1_m.10467"	"g3pb_pea ame: full=glyceraldehyde-3-phosphate dehydrogenase chloroplastic ame: full=nadp-dependent glyceraldehydephosphate dehydrogenase subunit b flags: precursor"
"comp19116_c0_seq1_m.10468"	"g3pb_pea ame: full=glyceraldehyde-3-phosphate dehydrogenase chloroplastic ame: full=nadp-dependent glyceraldehydephosphate dehydrogenase subunit b flags: precursor"
"comp191212_c0_seq1_m.14596"	"u84b1_arath ame: full=udp-glycosyltransferase 84b1"
"comp19127_c0_seq1_m.10469"	"6pgl4_orysi ame: full=probable 6-phosphogluconolactonase chloroplastic short=6pgl 4 flags: precursor"
"comp19128_c0_seq1_m.10471"	"erll1_arath ame: full=pearli1-like lipid transfer protein 1 ame: full=protein azelaic acid induced 1 flags: precursor"
"comp19129_c0_seq1_m.10472"	"chlp_tobac ame: full=geranylgeranyl diphosphate chloroplastic ame: full=geranylgeranyl reductase flags: precursor"
"comp19129_c0_seq1_m.10473"	"chlp_tobac ame: full=geranylgeranyl diphosphate chloroplastic ame: full=geranylgeranyl reductase flags: precursor"
"comp19129_c0_seq1_m.10474"	"chlp_tobac ame: full=geranylgeranyl diphosphate chloroplastic ame: full=geranylgeranyl reductase flags: precursor"
"comp19129_c0_seq1_m.10475"	"chlp_tobac ame: full=geranylgeranyl diphosphate chloroplastic ame: full=geranylgeranyl reductase flags: precursor"
"comp19131_c0_seq1_m.10477"	"hsp80_sollc ame: full=heat shock cognate protein 80"
"comp19131_c0_seq1_m.10478"	"hsp80_sollc ame: full=heat shock cognate protein 80"
"comp19150_c0_seq1_m.10479"	"h4_arath ame: full=histone h4"
"comp19156_c0_seq1_m.10480"	"sag39_orysj ame: full=senescence-specific cysteine protease sag39 ame: full=cysteine proteinase sag39 ame: full=protein senescence-associated gene 39 flags: precursor"
"comp19161_c0_seq1_m.10481"	"rs27a_sollc ame: full=ubiquitin-40s ribosomal protein s27a contains: ame: full=ubiquitin contains: ame: full=40s ribosomal protein s27a flags: precursor"
"comp19161_c0_seq1_m.10482"	"rs27a_sollc ame: full=ubiquitin-40s ribosomal protein s27a contains: ame: full=ubiquitin contains: ame: full=40s ribosomal protein s27a flags: precursor"
"comp19163_c0_seq1_m.10483"	"atpx_spiol ame: full=atp synthase subunit b chloroplastic ame: full=atp synthase f sector subunit b ame: full=atpase subunit ii flags: precursor"
"comp19168_c0_seq1_m.10484"	"tctp_orysj ame: full=translationally-controlled tumor protein homolog short=tctp"
"comp19168_c0_seq1_m.10485"	"tctp_orysj ame: full=translationally-controlled tumor protein homolog short=tctp"
"comp191_c0_seq1_m.43"	"y4230_arath ame: full=g-type lectin s-receptor-like serine threonine-protein kinase at4g03230 flags: precursor"
"comp19203_c0_seq1_m.10486"	"r27a3_arath ame: full=60s ribosomal protein l27a-3"
"comp19208_c0_seq1_m.10487"	"rla1_maize ame: full=60s acidic ribosomal protein p1 ame: full=l12"
"comp19211_c0_seq1_m.10488"	"hmgb3_arath ame: full=high mobility group b protein 3 ame: full=high mobility group protein b 2 short= beta2 short=hmg beta 2 ame: full=nucleosome chromatin assembly factor group d 03 short=nucleosome chromatin assembly factor group d 3"
"comp19211_c0_seq1_m.10489"	"hmgb3_arath ame: full=high mobility group b protein 3 ame: full=high mobility group protein b 2 short= beta2 short=hmg beta 2 ame: full=nucleosome chromatin assembly factor group d 03 short=nucleosome chromatin assembly factor group d 3"
"comp19222_c0_seq1_m.10490"	"rl5_cucsa ame: full=60s ribosomal protein l5"
"comp19222_c0_seq1_m.10491"	"rl5_cucsa ame: full=60s ribosomal protein l5"
"comp1922_c0_seq1_m.432"	"pp207_arath ame: full=pentatricopeptide repeat-containing protein mitochondrial ame: full=mitochondrial editing factor 13 flags: precursor"
"comp19231_c0_seq1_m.10492"	"psbs_spiol ame: full=photosystem ii 22 kda chloroplastic ame: full=cp22 flags: precursor"
"comp19232_c0_seq1_m.10493"	"dsel_arath ame: full=phospholipase a1-iigamma ame: full=dad1-like seedling establishment-related lipase short= short=phospholipase dsel"
"comp19237_c0_seq1_m.10494"	"rs103_arath ame: full=40s ribosomal protein s10-3"
"comp19239_c0_seq1_m.10495"	"rl15_pethy ame: full=60s ribosomal protein l15"
"comp19239_c0_seq1_m.10496"	"rl15_pethy ame: full=60s ribosomal protein l15"
