an_hu	an_hu_dn	an_hu_ds	an_hu_dnds
Mannua_Huetti.8071.nuc	0.0097	0.1138	0.0852372583479789
Mannua_Huetti.8072.nuc	0.0024	0.0357	0.0672268907563025
Mannua_Huetti.8073.nuc	-0.0000	0.0459	0
Mannua_Huetti.8074.nuc	0.0075	0.1188	0.0631313131313131
Mannua_Huetti.8076.nuc	0.0061	0.1170	0.0521367521367521
Mannua_Huetti.8077.nuc	0.0201	0.1345	0.149442379182156
Mannua_Huetti.8079.nuc	0.1478	0.8036	0.183922349427576
Mannua_Huetti.808.nuc	0.0270	0.0776	0.347938144329897
Mannua_Huetti.8080.nuc	0.0078	0.0889	0.0877390326209224
Mannua_Huetti.8081.nuc	0.0181	0.1085	0.166820276497696
Mannua_Huetti.8082.nuc	0.0189	0.0830	0.227710843373494
Mannua_Huetti.8083.nuc	0.0189	0.0847	0.223140495867769
Mannua_Huetti.8084.nuc	0.0177	0.1219	0.145200984413454
Mannua_Huetti.8085.nuc	0.0182	0.1852	0.0982721382289417
Mannua_Huetti.8086.nuc	0.0090	0.1941	0.0463678516228748
Mannua_Huetti.8087.nuc	0.0322	0.0729	0.441700960219479
Mannua_Huetti.8088.nuc	0.0987	0.4571	0.215926493108729
Mannua_Huetti.809.nuc	0.0109	0.0640	0.1703125
Mannua_Huetti.8090.nuc	0.0187	0.0801	0.233458177278402
Mannua_Huetti.8091.nuc	0.0231	0.1531	0.15088177661659
Mannua_Huetti.8092.nuc	0.0073	0.0355	0.205633802816901
Mannua_Huetti.8093.nuc	0.0520	0.1098	0.473588342440801
Mannua_Huetti.8094.nuc	0.0142	0.1562	0.0909090909090909
Mannua_Huetti.8095.nuc	0.0436	0.1422	0.306610407876231
Mannua_Huetti.8097.nuc	0.0139	0.0609	0.22824302134647
Mannua_Huetti.8098.nuc	0.0247	0.1975	0.125063291139241
Mannua_Huetti.8099.nuc	0.0223	0.1574	0.141677255400254
Mannua_Huetti.810.nuc	0.0277	0.0886	0.312641083521445
Mannua_Huetti.8100.nuc	0.0062	0.0827	0.0749697702539299
Mannua_Huetti.8101.nuc	0.0141	0.0966	0.145962732919255
Mannua_Huetti.8102.nuc	0.0092	0.0603	0.15257048092869
Mannua_Huetti.8103.nuc	0.0202	0.0952	0.21218487394958
Mannua_Huetti.8104.nuc	0.0220	1.8166	0.0121105361664648
Mannua_Huetti.8105.nuc	0.0025	0.1108	0.0225631768953069
Mannua_Huetti.8106.nuc	-0.0000	0.0432	0
Mannua_Huetti.8107.nuc	0.0066	0.1540	0.0428571428571429
Mannua_Huetti.8108.nuc	0.0057	0.1337	0.0426327599102468
Mannua_Huetti.8109.nuc	0.0080	0.0822	0.097323600973236
Mannua_Huetti.811.nuc	0.0296	0.1373	0.215586307356154
Mannua_Huetti.8110.nuc	0.0391	0.1604	0.243765586034913
Mannua_Huetti.8111.nuc	0.0523	0.1362	0.383994126284875
Mannua_Huetti.8112.nuc	0.0147	0.2204	0.0666969147005445
Mannua_Huetti.8113.nuc	0.0094	0.1331	0.0706235912847483
Mannua_Huetti.8114.nuc	0.0461	0.1576	0.29251269035533
Mannua_Huetti.8116.nuc	0.0020	0.0736	0.0271739130434783
Mannua_Huetti.8117.nuc	0.0252	0.1459	0.172721041809459
Mannua_Huetti.8118.nuc	0.0062	0.2728	0.0227272727272727
Mannua_Huetti.8119.nuc	0.0015	0.1103	0.013599274705349
Mannua_Huetti.8121.nuc	0.0123	0.1295	0.094980694980695
Mannua_Huetti.8122.nuc	0.0014	0.0392	0.0357142857142857
Mannua_Huetti.8124.nuc	0.0132	0.1371	0.0962800875273523
Mannua_Huetti.8125.nuc	0.0301	0.0379	0.79419525065963
Mannua_Huetti.8126.nuc	0.0318	0.1820	0.174725274725275
Mannua_Huetti.8127.nuc	0.0100	0.1048	0.0954198473282443
Mannua_Huetti.8129.nuc	0.0071	0.1496	0.0474598930481283
Mannua_Huetti.813.nuc	0.0122	0.0622	0.196141479099678
Mannua_Huetti.8130.nuc	0.0278	0.0792	0.351010101010101
Mannua_Huetti.8131.nuc	0.0475	0.1634	0.290697674418605
Mannua_Huetti.8132.nuc	0.0019	0.0427	0.0444964871194379
Mannua_Huetti.8133.nuc	-0.0000	0.1052	0
Mannua_Huetti.8134.nuc	0.0226	0.0899	0.25139043381535
Mannua_Huetti.8135.nuc	0.0069	0.0685	0.100729927007299
Mannua_Huetti.8137.nuc	0.0285	0.1289	0.221101629169899
Mannua_Huetti.8138.nuc	0.0270	0.1375	0.196363636363636
Mannua_Huetti.814.nuc	0.0194	0.0819	0.236874236874237
Mannua_Huetti.8140.nuc	-0.0000	0.1132	0
Mannua_Huetti.8142.nuc	-0.0000	0.0698	0
Mannua_Huetti.8143.nuc	0.0096	0.1231	0.0779853777416734
Mannua_Huetti.8144.nuc	0.0278	0.0879	0.316268486916951
Mannua_Huetti.8145.nuc	0.0137	0.0268	0.511194029850746
Mannua_Huetti.8146.nuc	0.0134	0.1766	0.0758776896942242
Mannua_Huetti.8147.nuc	0.0036	0.1393	0.0258435032304379
Mannua_Huetti.8149.nuc	0.0137	0.0644	0.212732919254658
Mannua_Huetti.815.nuc	0.0190	0.1658	0.1145958986731
Mannua_Huetti.8150.nuc	0.0068	0.0938	0.0724946695095949
Mannua_Huetti.8151.nuc	-0.0000	0.0531	0
Mannua_Huetti.8152.nuc	0.0038	0.1026	0.037037037037037
Mannua_Huetti.8153.nuc	0.0424	0.1097	0.386508659981768
Mannua_Huetti.8154.nuc	0.0795	0.1362	0.583700440528634
Mannua_Huetti.8155.nuc	0.0098	0.0555	0.176576576576577
Mannua_Huetti.8156.nuc	0.0211	0.2270	0.0929515418502203
Mannua_Huetti.8157.nuc	0.0098	0.1392	0.0704022988505747
Mannua_Huetti.8158.nuc	0.0217	0.2102	0.103235014272122
Mannua_Huetti.816.nuc	0.0216	0.0987	0.218844984802432
Mannua_Huetti.8161.nuc	0.0026	0.0656	0.0396341463414634
Mannua_Huetti.8162.nuc	0.0021	0.1288	0.016304347826087
Mannua_Huetti.8163.nuc	0.0139	0.0255	0.545098039215686
Mannua_Huetti.8164.nuc	-0.0000	0.0777	0
Mannua_Huetti.8165.nuc	0.0069	0.0727	0.0949105914718019
Mannua_Huetti.8167.nuc	0.0206	0.2749	0.07493634048745
Mannua_Huetti.817.nuc	0.0189	0.1617	0.116883116883117
Mannua_Huetti.8170.nuc	0.0140	0.1074	0.130353817504655
Mannua_Huetti.8173.nuc	0.0252	0.1283	0.196414653156664
Mannua_Huetti.8174.nuc	0.0020	0.1388	0.0144092219020173
Mannua_Huetti.8175.nuc	0.0188	0.0673	0.279346210995542
Mannua_Huetti.8176.nuc	0.0257	0.0845	0.304142011834319
Mannua_Huetti.8177.nuc	0.0246	0.1590	0.154716981132075
Mannua_Huetti.8178.nuc	0.0094	0.1311	0.0717009916094584
Mannua_Huetti.8179.nuc	0.0036	0.1053	0.0341880341880342
Mannua_Huetti.818.nuc	0.0049	0.2617	0.0187237294612151
Mannua_Huetti.8181.nuc	0.0024	0.0790	0.030379746835443
Mannua_Huetti.8183.nuc	0.0110	0.1076	0.102230483271375
Mannua_Huetti.8185.nuc	0.0120	0.1466	0.0818553888130969
Mannua_Huetti.8186.nuc	0.0086	0.1454	0.0591471801925722
Mannua_Huetti.8187.nuc	0.0145	0.1084	0.133763837638376
Mannua_Huetti.8189.nuc	0.0065	0.0823	0.0789793438639125
Mannua_Huetti.819.nuc	-0.0000	0.0854	0
Mannua_Huetti.8190.nuc	0.0094	0.1461	0.0643394934976044
Mannua_Huetti.8191.nuc	-0.0000	0.1308	0
Mannua_Huetti.8192.nuc	0.0310	0.1204	0.257475083056478
Mannua_Huetti.8193.nuc	0.0207	0.0765	0.270588235294118
Mannua_Huetti.8194.nuc	0.0213	0.1832	0.116266375545852
Mannua_Huetti.8196.nuc	0.0103	0.1222	0.0842880523731588
Mannua_Huetti.8197.nuc	0.0216	0.1087	0.198712051517939
Mannua_Huetti.8198.nuc	0.0022	0.0701	0.0313837375178317
Mannua_Huetti.8199.nuc	0.0123	0.0269	0.45724907063197
Mannua_Huetti.820.nuc	0.0017	0.0567	0.0299823633156966
Mannua_Huetti.8200.nuc	0.0028	0.1175	0.0238297872340426
Mannua_Huetti.8201.nuc	0.0052	0.0711	0.0731364275668073
Mannua_Huetti.8202.nuc	0.0121	0.0464	0.260775862068966
Mannua_Huetti.8204.nuc	0.0115	0.0760	0.151315789473684
Mannua_Huetti.8206.nuc	0.0068	0.1304	0.0521472392638037
Mannua_Huetti.8207.nuc	0.0193	0.0542	0.356088560885609
Mannua_Huetti.8208.nuc	0.0136	0.1457	0.0933424845573095
Mannua_Huetti.8209.nuc	0.0146	0.0750	0.194666666666667
Mannua_Huetti.821.nuc	0.0086	0.0962	0.0893970893970894
Mannua_Huetti.8210.nuc	0.0099	0.0617	0.160453808752026
Mannua_Huetti.8211.nuc	0.0039	0.1010	0.0386138613861386
Mannua_Huetti.8212.nuc	0.0082	0.0501	0.163672654690619
Mannua_Huetti.8213.nuc	-0.0000	0.0336	0
Mannua_Huetti.8214.nuc	0.0158	0.1670	0.0946107784431138
Mannua_Huetti.8215.nuc	0.0126	0.0899	0.140155728587319
Mannua_Huetti.8216.nuc	0.0102	0.1535	0.0664495114006515
Mannua_Huetti.8217.nuc	0.0118	0.1032	0.114341085271318
Mannua_Huetti.8218.nuc	0.0113	0.2522	0.0448057097541634
Mannua_Huetti.8219.nuc	0.0080	0.1154	0.0693240901213172
Mannua_Huetti.822.nuc	0.0014	0.1085	0.0129032258064516
Mannua_Huetti.8220.nuc	0.0098	0.0900	0.108888888888889
Mannua_Huetti.8221.nuc	0.0241	0.0558	0.431899641577061
Mannua_Huetti.8224.nuc	0.0187	0.1172	0.159556313993174
Mannua_Huetti.8225.nuc	0.0137	0.1512	0.0906084656084656
Mannua_Huetti.8226.nuc	0.0231	0.0545	0.423853211009174
Mannua_Huetti.8227.nuc	0.0156	0.1652	0.0944309927360775
Mannua_Huetti.8228.nuc	0.0211	0.0317	0.665615141955836
Mannua_Huetti.8229.nuc	0.0019	0.0374	0.0508021390374331
Mannua_Huetti.823.nuc	0.0090	0.0404	0.222772277227723
Mannua_Huetti.8230.nuc	0.0060	0.0404	0.148514851485149
Mannua_Huetti.8231.nuc	0.0218	0.1196	0.182274247491639
Mannua_Huetti.8232.nuc	0.0117	0.0969	0.120743034055728
Mannua_Huetti.8235.nuc	0.0385	0.1154	0.333622183708839
Mannua_Huetti.8237.nuc	0.0253	0.2481	0.101975010076582
Mannua_Huetti.8238.nuc	0.0309	0.1101	0.280653950953678
Mannua_Huetti.8239.nuc	0.0224	0.0316	0.708860759493671
Mannua_Huetti.824.nuc	0.0044	0.0246	0.178861788617886
Mannua_Huetti.8240.nuc	0.0027	0.0842	0.0320665083135392
Mannua_Huetti.8241.nuc	0.0284	0.1690	0.168047337278107
Mannua_Huetti.8243.nuc	0.0128	0.0809	0.158220024721879
Mannua_Huetti.8246.nuc	0.0145	0.1251	0.115907274180655
Mannua_Huetti.8247.nuc	0.0062	0.0547	0.113345521023766
Mannua_Huetti.8249.nuc	0.0075	0.0749	0.100133511348465
Mannua_Huetti.8250.nuc	0.0128	0.1124	0.113879003558719
Mannua_Huetti.8251.nuc	0.0212	0.1049	0.202097235462345
Mannua_Huetti.8252.nuc	0.0059	0.0506	0.116600790513834
Mannua_Huetti.8254.nuc	0.0160	0.1241	0.128928283642224
Mannua_Huetti.8256.nuc	0.0154	0.1326	0.116138763197587
Mannua_Huetti.8257.nuc	0.0349	0.0867	0.402537485582468
Mannua_Huetti.8258.nuc	0.0516	0.1567	0.329291640076579
Mannua_Huetti.826.nuc	0.0156	0.1177	0.132540356839422
Mannua_Huetti.8260.nuc	0.0021	0.0172	0.122093023255814
Mannua_Huetti.8261.nuc	-0.0000	0.0638	0
Mannua_Huetti.8262.nuc	0.0089	0.0407	0.218673218673219
Mannua_Huetti.8263.nuc	0.0309	0.1336	0.231287425149701
Mannua_Huetti.8264.nuc	0.0154	0.0663	0.232277526395173
Mannua_Huetti.8265.nuc	0.0171	0.1236	0.138349514563107
Mannua_Huetti.8266.nuc	0.0046	0.1335	0.0344569288389513
Mannua_Huetti.8269.nuc	-0.0000	0.2243	0
Mannua_Huetti.8270.nuc	0.0043	0.1279	0.0336200156372166
Mannua_Huetti.8271.nuc	0.0110	0.1161	0.0947459086993971
Mannua_Huetti.8272.nuc	0.0354	0.1807	0.195904814609851
Mannua_Huetti.8273.nuc	0.0243	0.1445	0.168166089965398
Mannua_Huetti.8274.nuc	0.0056	0.0425	0.131764705882353
Mannua_Huetti.8275.nuc	0.0179	0.1025	0.174634146341463
Mannua_Huetti.8276.nuc	0.0292	0.1510	0.193377483443709
Mannua_Huetti.8277.nuc	-0.0000	0.0325	0
Mannua_Huetti.8278.nuc	0.0033	0.0875	0.0377142857142857
Mannua_Huetti.8279.nuc	0.0322	0.0736	0.4375
Mannua_Huetti.828.nuc	0.0076	0.1163	0.0653482373172829
Mannua_Huetti.8280.nuc	-0.0000	0.0681	0
Mannua_Huetti.8282.nuc	0.0120	0.0803	0.149439601494396
Mannua_Huetti.8283.nuc	0.0205	0.1202	0.170549084858569
Mannua_Huetti.8284.nuc	0.0038	0.1795	0.0211699164345404
Mannua_Huetti.8285.nuc	0.0193	0.1117	0.1727842435094
Mannua_Huetti.8287.nuc	0.0077	0.0675	0.114074074074074
Mannua_Huetti.8289.nuc	0.0078	0.1195	0.0652719665271966
Mannua_Huetti.8290.nuc	0.0042	0.0482	0.0871369294605809
Mannua_Huetti.8291.nuc	0.0289	0.1302	0.221966205837174
Mannua_Huetti.8292.nuc	0.0037	0.0311	0.118971061093248
Mannua_Huetti.8294.nuc	0.0025	0.1095	0.0228310502283105
Mannua_Huetti.8295.nuc	0.0032	0.0323	0.0990712074303405
Mannua_Huetti.8296.nuc	0.0074	0.0865	0.0855491329479769
Mannua_Huetti.8297.nuc	0.0215	0.0868	0.247695852534562
Mannua_Huetti.8298.nuc	0.0373	0.1442	0.258668515950069
Mannua_Huetti.8299.nuc	0.0052	0.0846	0.0614657210401891
Mannua_Huetti.83.nuc	0.0142	0.1155	0.122943722943723
Mannua_Huetti.830.nuc	0.0146	0.1415	0.103180212014134
Mannua_Huetti.8300.nuc	0.0085	0.0467	0.182012847965739
Mannua_Huetti.8301.nuc	0.0166	0.0805	0.206211180124224
Mannua_Huetti.8303.nuc	0.0297	0.1422	0.208860759493671
Mannua_Huetti.8307.nuc	0.0187	0.1357	0.137803979366249
Mannua_Huetti.8308.nuc	0.0162	0.1018	0.159135559921415
Mannua_Huetti.8309.nuc	0.0039	0.0430	0.0906976744186047
Mannua_Huetti.831.nuc	0.0137	0.0916	0.149563318777293
Mannua_Huetti.8310.nuc	0.0591	0.1045	0.56555023923445
Mannua_Huetti.8312.nuc	0.0044	0.0632	0.069620253164557
Mannua_Huetti.8313.nuc	0.0086	0.0423	0.203309692671395
Mannua_Huetti.8314.nuc	0.0120	0.0912	0.131578947368421
Mannua_Huetti.8315.nuc	0.0085	0.0656	0.129573170731707
Mannua_Huetti.8316.nuc	0.0023	0.0589	0.0390492359932088
Mannua_Huetti.8317.nuc	0.0117	0.0620	0.188709677419355
Mannua_Huetti.8318.nuc	0.0277	0.1468	0.188692098092643
Mannua_Huetti.8319.nuc	0.0013	0.0617	0.0210696920583468
Mannua_Huetti.832.nuc	0.0025	0.0414	0.0603864734299517
Mannua_Huetti.8320.nuc	0.0089	0.1004	0.0886454183266932
Mannua_Huetti.8321.nuc	0.0158	0.1267	0.124704025256511
Mannua_Huetti.8323.nuc	0.0101	0.0799	0.126408010012516
Mannua_Huetti.8324.nuc	-0.0000	0.0716	0
Mannua_Huetti.8325.nuc	-0.0000	0.0526	0
Mannua_Huetti.8326.nuc	0.0282	0.1484	0.190026954177898
Mannua_Huetti.8327.nuc	0.0020	0.0918	0.0217864923747277
Mannua_Huetti.8328.nuc	0.0150	0.0645	0.232558139534884
Mannua_Huetti.8329.nuc	0.0253	0.0512	0.494140625
Mannua_Huetti.833.nuc	0.0266	0.1121	0.23728813559322
Mannua_Huetti.8331.nuc	0.0408	0.1174	0.347529812606474
Mannua_Huetti.8332.nuc	0.0029	0.0566	0.0512367491166078
Mannua_Huetti.8333.nuc	0.0011	0.0030	0.366666666666667
Mannua_Huetti.8334.nuc	0.0037	0.0708	0.0522598870056497
Mannua_Huetti.8335.nuc	0.0025	0.0564	0.0443262411347518
Mannua_Huetti.8336.nuc	0.0044	0.0463	0.0950323974082073
Mannua_Huetti.8337.nuc	0.0059	0.1135	0.0519823788546255
Mannua_Huetti.8338.nuc	0.0073	0.0966	0.0755693581780538
Mannua_Huetti.8339.nuc	0.0172	0.0997	0.172517552657974
Mannua_Huetti.834.nuc	0.0041	0.0112	0.366071428571429
Mannua_Huetti.8340.nuc	0.0143	0.0870	0.164367816091954
Mannua_Huetti.8341.nuc	0.0104	0.0844	0.123222748815166
Mannua_Huetti.8344.nuc	0.0020	0.0659	0.0303490136570561
Mannua_Huetti.8346.nuc	0.0173	0.1337	0.129394166043381
Mannua_Huetti.8347.nuc	0.0192	0.0859	0.223515715948778
Mannua_Huetti.8348.nuc	0.0042	0.1484	0.0283018867924528
Mannua_Huetti.8349.nuc	0.0101	0.0675	0.14962962962963
Mannua_Huetti.835.nuc	0.0111	0.0629	0.176470588235294
Mannua_Huetti.8350.nuc	0.0205	0.1184	0.173141891891892
Mannua_Huetti.8351.nuc	0.0041	0.0684	0.0599415204678363
Mannua_Huetti.8352.nuc	0.0363	0.0864	0.420138888888889
Mannua_Huetti.8353.nuc	0.0146	0.1289	0.113266097750194
Mannua_Huetti.8354.nuc	0.0169	0.1329	0.127163280662152
Mannua_Huetti.8355.nuc	0.0133	0.0963	0.138110072689512
Mannua_Huetti.8356.nuc	0.0075	0.0528	0.142045454545455
Mannua_Huetti.8357.nuc	0.0139	0.0664	0.20933734939759
Mannua_Huetti.836.nuc	0.0085	0.1423	0.0597329585382994
Mannua_Huetti.8360.nuc	-0.0000	0.0993	0
Mannua_Huetti.8361.nuc	0.0303	0.0827	0.366384522370012
Mannua_Huetti.8363.nuc	0.0233	0.0936	0.248931623931624
Mannua_Huetti.8364.nuc	0.0275	0.0714	0.38515406162465
Mannua_Huetti.8365.nuc	0.0077	0.1156	0.0666089965397924
Mannua_Huetti.8367.nuc	0.0406	0.2554	0.158966327329679
Mannua_Huetti.8368.nuc	0.0013	0.0555	0.0234234234234234
Mannua_Huetti.8369.nuc	0.0601	0.1375	0.437090909090909
Mannua_Huetti.8370.nuc	-0.0000	0.0112	0
Mannua_Huetti.8371.nuc	0.0061	0.1047	0.058261700095511
Mannua_Huetti.8372.nuc	0.0186	0.1375	0.135272727272727
Mannua_Huetti.8373.nuc	0.0227	0.1098	0.206739526411658
Mannua_Huetti.8374.nuc	0.0066	0.1080	0.0611111111111111
Mannua_Huetti.8376.nuc	0.0118	0.0883	0.133635334088335
Mannua_Huetti.8377.nuc	0.0278	0.1514	0.183619550858653
Mannua_Huetti.8378.nuc	0.0056	0.0978	0.0572597137014315
Mannua_Huetti.8379.nuc	0.0059	0.0569	0.103690685413005
Mannua_Huetti.8380.nuc	0.0293	0.0443	0.661399548532731
Mannua_Huetti.8382.nuc	0.0087	0.1117	0.0778871978513876
Mannua_Huetti.8383.nuc	0.0108	0.1726	0.0625724217844728
Mannua_Huetti.8384.nuc	0.0839	0.2767	0.303216479942176
Mannua_Huetti.8385.nuc	0.0440	0.1673	0.263000597728631
Mannua_Huetti.8387.nuc	0.0031	0.0981	0.0316004077471967
Mannua_Huetti.8388.nuc	0.0029	0.1006	0.0288270377733598
Mannua_Huetti.8389.nuc	0.0146	0.1327	0.110022607385079
Mannua_Huetti.839.nuc	0.0045	0.0659	0.0682852807283763
Mannua_Huetti.8390.nuc	0.0138	0.1546	0.0892626131953428
Mannua_Huetti.8391.nuc	0.0075	0.1043	0.0719079578139981
Mannua_Huetti.8393.nuc	0.0279	0.1870	0.149197860962567
Mannua_Huetti.8394.nuc	0.0010	0.0559	0.0178890876565295
Mannua_Huetti.8395.nuc	0.0112	0.0742	0.150943396226415
Mannua_Huetti.8396.nuc	0.0289	0.1813	0.159404302261445
Mannua_Huetti.8398.nuc	-0.0000	0.0971	0
Mannua_Huetti.8399.nuc	0.0186	0.2054	0.0905550146056475
Mannua_Huetti.84.nuc	0.0076	0.0442	0.171945701357466
Mannua_Huetti.840.nuc	0.0030	0.2002	0.014985014985015
Mannua_Huetti.8400.nuc	0.0099	0.0598	0.165551839464883
Mannua_Huetti.8401.nuc	0.0067	0.0662	0.101208459214502
Mannua_Huetti.8402.nuc	0.0201	0.1190	0.16890756302521
Mannua_Huetti.8403.nuc	0.0091	0.0678	0.134218289085546
Mannua_Huetti.8404.nuc	0.0375	0.1097	0.341841385597083
Mannua_Huetti.8406.nuc	0.0111	0.0737	0.150610583446404
Mannua_Huetti.8407.nuc	0.0146	0.1417	0.1030345800988
Mannua_Huetti.8408.nuc	0.0012	0.1159	0.0103537532355479
Mannua_Huetti.8409.nuc	0.0194	0.1053	0.184235517568851
Mannua_Huetti.8410.nuc	-0.0000	0.0455	0
Mannua_Huetti.8412.nuc	0.0074	0.1654	0.0447400241837969
Mannua_Huetti.8413.nuc	0.0291	0.1140	0.255263157894737
Mannua_Huetti.8415.nuc	0.0078	0.1161	0.0671834625322997
Mannua_Huetti.8416.nuc	0.0502	0.3367	0.149094149094149
Mannua_Huetti.8417.nuc	0.0779	0.1574	0.494917407878018
Mannua_Huetti.8418.nuc	0.0230	0.1044	0.220306513409962
Mannua_Huetti.8419.nuc	0.0025	0.0762	0.0328083989501312
Mannua_Huetti.842.nuc	0.0206	0.1043	0.197507190795781
Mannua_Huetti.8420.nuc	0.0102	0.1344	0.0758928571428572
Mannua_Huetti.8421.nuc	0.0065	0.1627	0.0399508297480025
Mannua_Huetti.8422.nuc	0.0031	0.0601	0.0515806988352745
Mannua_Huetti.8423.nuc	0.0203	0.1295	0.156756756756757
Mannua_Huetti.8424.nuc	0.0144	0.1255	0.114741035856574
Mannua_Huetti.8428.nuc	0.0236	0.1263	0.186856690419636
Mannua_Huetti.843.nuc	0.0107	0.1051	0.101807802093245
Mannua_Huetti.8430.nuc	0.0020	0.1060	0.0188679245283019
Mannua_Huetti.8431.nuc	0.0071	0.0736	0.0964673913043478
Mannua_Huetti.8432.nuc	0.0218	0.0896	0.243303571428571
Mannua_Huetti.8434.nuc	0.0010	0.0379	0.0263852242744063
Mannua_Huetti.8435.nuc	0.0077	0.0806	0.0955334987593052
Mannua_Huetti.8436.nuc	0.0107	0.0659	0.16236722306525
Mannua_Huetti.8437.nuc	0.0126	0.0790	0.159493670886076
Mannua_Huetti.8438.nuc	0.0127	0.0768	0.165364583333333
Mannua_Huetti.8439.nuc	0.0426	0.1001	0.425574425574426
Mannua_Huetti.844.nuc	0.0036	0.0985	0.0365482233502538
Mannua_Huetti.8441.nuc	0.0078	0.1019	0.0765456329735034
Mannua_Huetti.8442.nuc	0.0025	0.0171	0.146198830409357
Mannua_Huetti.8443.nuc	0.0037	0.0838	0.0441527446300716
Mannua_Huetti.8444.nuc	0.0505	0.2064	0.244670542635659
Mannua_Huetti.8446.nuc	0.0053	0.0748	0.070855614973262
Mannua_Huetti.8447.nuc	0.0173	0.1279	0.135261923377639
Mannua_Huetti.8449.nuc	0.0115	0.0511	0.225048923679061
Mannua_Huetti.845.nuc	0.0071	0.0983	0.0722278738555443
Mannua_Huetti.8450.nuc	0.0066	0.1079	0.0611677479147359
Mannua_Huetti.8451.nuc	0.0224	0.1176	0.19047619047619
Mannua_Huetti.8453.nuc	0.0102	0.0577	0.176776429809359
Mannua_Huetti.8454.nuc	0.0140	0.1280	0.109375
Mannua_Huetti.8456.nuc	0.0261	0.1011	0.258160237388724
Mannua_Huetti.8457.nuc	0.0041	0.0610	0.0672131147540984
Mannua_Huetti.846.nuc	0.0262	0.1736	0.150921658986175
Mannua_Huetti.8460.nuc	0.0213	0.1616	0.131806930693069
Mannua_Huetti.8461.nuc	0.0083	0.0916	0.0906113537117904
Mannua_Huetti.8463.nuc	0.0381	0.2164	0.176062846580407
Mannua_Huetti.8464.nuc	0.0105	0.1443	0.0727650727650728
Mannua_Huetti.8465.nuc	0.0297	0.0817	0.363525091799266
Mannua_Huetti.8466.nuc	0.0046	0.0847	0.0543093270365998
Mannua_Huetti.8467.nuc	0.0125	0.0660	0.189393939393939
Mannua_Huetti.8468.nuc	0.0065	0.0958	0.0678496868475992
Mannua_Huetti.8469.nuc	0.0348	0.1014	0.343195266272189
Mannua_Huetti.847.nuc	0.0151	0.1324	0.11404833836858
Mannua_Huetti.8470.nuc	0.0113	0.0988	0.114372469635628
Mannua_Huetti.8471.nuc	0.2405	1.5556	0.15460272563641
Mannua_Huetti.8472.nuc	0.0107	0.1162	0.0920826161790017
Mannua_Huetti.8474.nuc	0.0181	0.1711	0.105786090005845
Mannua_Huetti.8475.nuc	0.0200	0.1627	0.122925629993854
Mannua_Huetti.8479.nuc	0.0062	0.0669	0.0926756352765321
Mannua_Huetti.8480.nuc	0.0791	0.5570	0.142010771992819
Mannua_Huetti.8481.nuc	0.0177	0.0937	0.188900747065101
Mannua_Huetti.8483.nuc	0.0124	0.1497	0.0828323313293253
Mannua_Huetti.8485.nuc	0.0315	0.0656	0.480182926829268
Mannua_Huetti.8486.nuc	0.0067	0.0795	0.0842767295597484
Mannua_Huetti.8487.nuc	0.0144	0.0780	0.184615384615385
Mannua_Huetti.8488.nuc	0.0045	0.0761	0.0591327201051248
Mannua_Huetti.8489.nuc	0.0166	0.1580	0.105063291139241
Mannua_Huetti.849.nuc	0.0148	0.0708	0.209039548022599
Mannua_Huetti.8491.nuc	0.0029	0.0860	0.0337209302325581
Mannua_Huetti.8492.nuc	0.0178	0.0753	0.236387782204515
Mannua_Huetti.8493.nuc	0.0168	0.0615	0.273170731707317
Mannua_Huetti.8494.nuc	0.0093	0.0706	0.131728045325779
Mannua_Huetti.8495.nuc	0.0280	0.1060	0.264150943396226
Mannua_Huetti.8496.nuc	-0.0000	0.0376	0
Mannua_Huetti.8497.nuc	0.0018	0.1995	0.00902255639097744
Mannua_Huetti.8499.nuc	0.0038	0.1075	0.0353488372093023
Mannua_Huetti.850.nuc	0.0120	0.1940	0.0618556701030928
Mannua_Huetti.8500.nuc	0.0209	0.1100	0.19
Mannua_Huetti.8501.nuc	0.0042	0.0099	0.424242424242424
Mannua_Huetti.8502.nuc	0.0128	0.0579	0.221070811744387
Mannua_Huetti.8503.nuc	0.0207	0.0585	0.353846153846154
Mannua_Huetti.8504.nuc	0.0030	0.0499	0.0601202404809619
Mannua_Huetti.8505.nuc	0.0341	0.1920	0.177604166666667
Mannua_Huetti.8506.nuc	0.0105	0.0948	0.110759493670886
Mannua_Huetti.8508.nuc	0.0301	0.1932	0.155797101449275
Mannua_Huetti.8509.nuc	0.0133	0.1606	0.0828144458281445
Mannua_Huetti.851.nuc	0.0201	0.0730	0.275342465753425
Mannua_Huetti.8511.nuc	0.0286	0.0714	0.400560224089636
Mannua_Huetti.8513.nuc	0.0048	0.0952	0.0504201680672269
Mannua_Huetti.8514.nuc	0.0237	0.1085	0.218433179723502
Mannua_Huetti.8515.nuc	0.0226	0.0737	0.306648575305292
Mannua_Huetti.8516.nuc	0.0296	0.1453	0.203716448726772
Mannua_Huetti.8517.nuc	0.0117	0.0851	0.137485311398355
Mannua_Huetti.8518.nuc	0.0171	0.1630	0.104907975460123
Mannua_Huetti.8519.nuc	0.0115	0.0953	0.120671563483736
Mannua_Huetti.852.nuc	0.0215	0.0629	0.34181240063593
Mannua_Huetti.8520.nuc	0.0540	0.0568	0.950704225352113
