an_hu	gene
Mannua_Huetti.7667.nuc comp5233_c0_seq1_m.1757
Mannua_Huetti.7668.nuc comp5239_c0_seq1_m.1760
Mannua_Huetti.7669.nuc comp5242_c0_seq1_m.15248
Mannua_Huetti.767.nuc comp11391_c0_seq2_m.25715
Mannua_Huetti.7670.nuc comp5247_c0_seq1_m.36995
Mannua_Huetti.7671.nuc comp5251_c0_seq1_m.27346
Mannua_Huetti.7672.nuc comp52539_c0_seq1_m.11617
Mannua_Huetti.7673.nuc comp5253_c0_seq2_m.34055
Mannua_Huetti.7674.nuc comp52544_c0_seq1_m.11619
Mannua_Huetti.7675.nuc comp5257_c0_seq1_m.18346
Mannua_Huetti.7676.nuc comp5261_c0_seq1_m.1764
Mannua_Huetti.7677.nuc comp5265_c0_seq1_m.1765
Mannua_Huetti.7678.nuc comp5274_c0_seq1_m.1767
Mannua_Huetti.7679.nuc comp52767_c0_seq1_m.11620
Mannua_Huetti.768.nuc comp11392_c0_seq1_m.20183
Mannua_Huetti.7680.nuc comp5277_c0_seq1_m.30967
Mannua_Huetti.7681.nuc comp5280_c0_seq1_m.1769
Mannua_Huetti.7682.nuc comp52823_c0_seq1_m.11621
Mannua_Huetti.7683.nuc comp5282_c0_seq1_m.1771
Mannua_Huetti.7684.nuc comp5297_c0_seq1_m.1777
Mannua_Huetti.7685.nuc comp5304_c0_seq1_m.1780
Mannua_Huetti.7686.nuc comp53076_c0_seq1_m.11626
Mannua_Huetti.7687.nuc comp5308_c0_seq1_m.1781
Mannua_Huetti.7688.nuc comp5310_c0_seq1_m.29890
Mannua_Huetti.7689.nuc comp5317_c0_seq1_m.16892
Mannua_Huetti.769.nuc comp11393_c0_seq2_m.31075
Mannua_Huetti.7690.nuc comp5319_c0_seq1_m.1787
Mannua_Huetti.7691.nuc comp53251_c0_seq1_m.11632
Mannua_Huetti.7692.nuc comp53258_c0_seq1_m.11633
Mannua_Huetti.7693.nuc comp5326_c0_seq1_m.1791
Mannua_Huetti.7694.nuc comp53272_c0_seq1_m.11634
Mannua_Huetti.7695.nuc comp5327_c0_seq1_m.1793
Mannua_Huetti.7696.nuc comp5329_c0_seq1_m.1795
Mannua_Huetti.7697.nuc comp5330_c0_seq1_m.1796
Mannua_Huetti.7698.nuc comp5332_c0_seq1_m.1798
Mannua_Huetti.7699.nuc comp53340_c0_seq1_m.11637
Mannua_Huetti.77.nuc comp10163_c0_seq1_m.4602
Mannua_Huetti.770.nuc comp11394_c0_seq2_m.17240
Mannua_Huetti.7700.nuc comp53348_c0_seq1_m.11641
Mannua_Huetti.7701.nuc comp53355_c0_seq1_m.11642
Mannua_Huetti.7702.nuc comp5341_c0_seq1_m.1801
Mannua_Huetti.7703.nuc comp53425_c0_seq1_m.11643
Mannua_Huetti.7704.nuc comp5343_c0_seq1_m.1802
Mannua_Huetti.7705.nuc comp53489_c0_seq1_m.11649
Mannua_Huetti.7706.nuc comp53490_c0_seq1_m.11650
Mannua_Huetti.7707.nuc comp53518_c0_seq1_m.11651
Mannua_Huetti.7708.nuc comp53519_c0_seq1_m.11653
Mannua_Huetti.7709.nuc comp53525_c0_seq1_m.11654
Mannua_Huetti.771.nuc comp11396_c0_seq1_m.19941
Mannua_Huetti.7710.nuc comp5363_c0_seq1_m.1810
Mannua_Huetti.7711.nuc comp53679_c0_seq1_m.11657
Mannua_Huetti.7712.nuc comp53699_c0_seq1_m.11658
Mannua_Huetti.7713.nuc comp5372_c0_seq1_m.1812
Mannua_Huetti.7714.nuc comp5376_c0_seq1_m.1814
Mannua_Huetti.7715.nuc comp5383_c1_seq1_m.29595
Mannua_Huetti.7716.nuc comp53851_c0_seq1_m.11660
Mannua_Huetti.7717.nuc comp5386_c0_seq1_m.1821
Mannua_Huetti.7718.nuc comp5390_c0_seq1_m.1824
Mannua_Huetti.7719.nuc comp5395_c0_seq1_m.35896
Mannua_Huetti.772.nuc comp11399_c0_seq1_m.5413
Mannua_Huetti.7720.nuc comp5396_c0_seq1_m.1829
Mannua_Huetti.7721.nuc comp5400_c0_seq1_m.1832
Mannua_Huetti.7722.nuc comp5405_c0_seq1_m.1834
Mannua_Huetti.7723.nuc comp54136_c0_seq1_m.11662
Mannua_Huetti.7724.nuc comp5413_c0_seq1_m.1847
Mannua_Huetti.7725.nuc comp5420_c0_seq1_m.1849
Mannua_Huetti.7726.nuc comp5421_c0_seq1_m.1850
Mannua_Huetti.7727.nuc comp54241_c0_seq1_m.11664
Mannua_Huetti.7728.nuc comp5430_c0_seq1_m.1856
Mannua_Huetti.7729.nuc comp5437_c0_seq1_m.1858
Mannua_Huetti.773.nuc comp11400_c0_seq1_m.32743
Mannua_Huetti.7730.nuc comp5438_c1_seq1_m.26465
Mannua_Huetti.7731.nuc comp5447_c0_seq1_m.1860
Mannua_Huetti.7732.nuc comp54508_c0_seq1_m.11668
Mannua_Huetti.7733.nuc comp54521_c0_seq1_m.11669
Mannua_Huetti.7734.nuc comp54536_c0_seq1_m.11670
Mannua_Huetti.7735.nuc comp5455_c0_seq1_m.1862
Mannua_Huetti.7736.nuc comp5460_c0_seq1_m.1864
Mannua_Huetti.7737.nuc comp5461_c0_seq1_m.16062
Mannua_Huetti.7738.nuc comp54686_c0_seq1_m.11678
Mannua_Huetti.7739.nuc comp5476_c0_seq1_m.20102
Mannua_Huetti.774.nuc comp11402_c0_seq1_m.5415
Mannua_Huetti.7740.nuc comp5484_c0_seq1_m.1870
Mannua_Huetti.7741.nuc comp5486_c1_seq1_m.29606
Mannua_Huetti.7742.nuc comp5489_c0_seq1_m.35942
Mannua_Huetti.7743.nuc comp5494_c0_seq1_m.1874
Mannua_Huetti.7744.nuc comp55017_c0_seq1_m.11681
Mannua_Huetti.7745.nuc comp5502_c0_seq1_m.1875
Mannua_Huetti.7746.nuc comp5506_c0_seq1_m.1877
Mannua_Huetti.7747.nuc comp55087_c0_seq1_m.11684
Mannua_Huetti.7748.nuc comp5522_c0_seq1_m.1884
Mannua_Huetti.7749.nuc comp5530_c0_seq1_m.1888
Mannua_Huetti.775.nuc comp11403_c0_seq1_m.5416
Mannua_Huetti.7750.nuc comp5535_c0_seq1_m.1889
Mannua_Huetti.7751.nuc comp5541_c0_seq1_m.1894
Mannua_Huetti.7752.nuc comp5543_c0_seq1_m.1896
Mannua_Huetti.7753.nuc comp5545_c0_seq1_m.1898
Mannua_Huetti.7754.nuc comp5550_c0_seq1_m.1904
Mannua_Huetti.7755.nuc comp5557_c0_seq1_m.19581
Mannua_Huetti.7756.nuc comp5559_c0_seq1_m.1907
Mannua_Huetti.7757.nuc comp5574_c0_seq1_m.1909
Mannua_Huetti.7758.nuc comp5576_c0_seq1_m.1910
Mannua_Huetti.7759.nuc comp5580_c0_seq2_m.16714
Mannua_Huetti.776.nuc comp11404_c0_seq1_m.36857
Mannua_Huetti.7760.nuc comp5582_c0_seq1_m.1913
Mannua_Huetti.7761.nuc comp55835_c0_seq1_m.11690
Mannua_Huetti.7762.nuc comp55977_c0_seq1_m.11695
Mannua_Huetti.7763.nuc comp55978_c0_seq1_m.11696
Mannua_Huetti.7764.nuc comp5598_c0_seq1_m.1922
Mannua_Huetti.7765.nuc comp56027_c0_seq1_m.11698
Mannua_Huetti.7766.nuc comp5603_c0_seq1_m.1925
Mannua_Huetti.7767.nuc comp56046_c0_seq1_m.11700
Mannua_Huetti.7768.nuc comp56081_c0_seq1_m.11702
Mannua_Huetti.7769.nuc comp56119_c0_seq1_m.11703
Mannua_Huetti.777.nuc comp11407_c0_seq1_m.5418
Mannua_Huetti.7770.nuc comp5611_c0_seq1_m.39281
Mannua_Huetti.7771.nuc comp5613_c0_seq1_m.1930
Mannua_Huetti.7772.nuc comp56148_c0_seq1_m.11705
Mannua_Huetti.7773.nuc comp5616_c1_seq1_m.25353
Mannua_Huetti.7774.nuc comp56180_c0_seq1_m.11706
Mannua_Huetti.7775.nuc comp5622_c0_seq1_m.1932
Mannua_Huetti.7776.nuc comp5623_c0_seq1_m.1934
Mannua_Huetti.7777.nuc comp5629_c0_seq1_m.1935
Mannua_Huetti.7778.nuc comp56334_c0_seq1_m.11711
Mannua_Huetti.7779.nuc comp5635_c0_seq1_m.1939
Mannua_Huetti.778.nuc comp11409_c0_seq5_m.38707
Mannua_Huetti.7780.nuc comp5661_c0_seq1_m.1945
Mannua_Huetti.7781.nuc comp5663_c0_seq1_m.1946
Mannua_Huetti.7782.nuc comp5675_c0_seq1_m.1950
Mannua_Huetti.7783.nuc comp5677_c1_seq1_m.21258
Mannua_Huetti.7784.nuc comp56792_c0_seq1_m.11715
Mannua_Huetti.7785.nuc comp5685_c0_seq2_m.22528
Mannua_Huetti.7786.nuc comp5694_c0_seq2_m.26886
Mannua_Huetti.7787.nuc comp5696_c0_seq1_m.1955
Mannua_Huetti.7788.nuc comp5704_c0_seq1_m.1958
Mannua_Huetti.7789.nuc comp5709_c0_seq1_m.26136
Mannua_Huetti.779.nuc comp11412_c0_seq1_m.5421
Mannua_Huetti.7790.nuc comp5714_c0_seq1_m.1964
Mannua_Huetti.7791.nuc comp57231_c0_seq1_m.11720
Mannua_Huetti.7792.nuc comp5727_c0_seq1_m.1968
Mannua_Huetti.7793.nuc comp5734_c0_seq1_m.1972
Mannua_Huetti.7794.nuc comp5741_c0_seq1_m.1974
Mannua_Huetti.7795.nuc comp5744_c0_seq1_m.1976
Mannua_Huetti.7796.nuc comp5745_c0_seq1_m.1977
Mannua_Huetti.7797.nuc comp5747_c0_seq1_m.1978
Mannua_Huetti.7798.nuc comp5750_c0_seq1_m.1979
Mannua_Huetti.7799.nuc comp5754_c0_seq1_m.1981
Mannua_Huetti.78.nuc comp10167_c0_seq2_m.27708
Mannua_Huetti.780.nuc comp11414_c0_seq1_m.23839
Mannua_Huetti.7800.nuc comp5755_c0_seq2_m.31231
Mannua_Huetti.7801.nuc comp57565_c0_seq1_m.11726
Mannua_Huetti.7802.nuc comp5757_c0_seq1_m.1984
Mannua_Huetti.7803.nuc comp57726_c0_seq1_m.11739
Mannua_Huetti.7804.nuc comp57753_c0_seq1_m.19651
Mannua_Huetti.7805.nuc comp5776_c0_seq1_m.36814
Mannua_Huetti.7806.nuc comp57825_c0_seq1_m.11742
Mannua_Huetti.7807.nuc comp5787_c0_seq1_m.1989
Mannua_Huetti.7808.nuc comp57951_c0_seq1_m.11744
Mannua_Huetti.7809.nuc comp57993_c0_seq1_m.11746
Mannua_Huetti.781.nuc comp11415_c0_seq1_m.5423
Mannua_Huetti.7810.nuc comp5817_c0_seq1_m.2002
Mannua_Huetti.7811.nuc comp5818_c0_seq1_m.2003
Mannua_Huetti.7812.nuc comp5820_c0_seq1_m.2004
Mannua_Huetti.7813.nuc comp58260_c0_seq1_m.11748
Mannua_Huetti.7814.nuc comp58296_c0_seq1_m.11749
Mannua_Huetti.7815.nuc comp5829_c0_seq1_m.32568
Mannua_Huetti.7816.nuc comp5830_c0_seq1_m.2008
Mannua_Huetti.7817.nuc comp5831_c0_seq1_m.2009
Mannua_Huetti.7818.nuc comp5836_c0_seq1_m.2010
Mannua_Huetti.7819.nuc comp58371_c0_seq1_m.11750
Mannua_Huetti.782.nuc comp11416_c0_seq1_m.5425
Mannua_Huetti.7820.nuc comp58426_c0_seq1_m.11751
Mannua_Huetti.7821.nuc comp5848_c0_seq1_m.2014
Mannua_Huetti.7822.nuc comp58554_c0_seq1_m.11755
Mannua_Huetti.7823.nuc comp5857_c0_seq1_m.31162
Mannua_Huetti.7824.nuc comp58588_c0_seq1_m.11756
Mannua_Huetti.7825.nuc comp5858_c0_seq1_m.2019
Mannua_Huetti.7826.nuc comp5860_c0_seq1_m.2020
Mannua_Huetti.7827.nuc comp5879_c0_seq1_m.30945
Mannua_Huetti.7828.nuc comp5881_c0_seq1_m.15382
Mannua_Huetti.7829.nuc comp5891_c0_seq1_m.2033
Mannua_Huetti.783.nuc comp11417_c0_seq1_m.26922
Mannua_Huetti.7830.nuc comp5901_c0_seq1_m.2037
Mannua_Huetti.7831.nuc comp5914_c0_seq1_m.2043
Mannua_Huetti.7832.nuc comp5916_c0_seq1_m.26208
Mannua_Huetti.7833.nuc comp5927_c0_seq1_m.2047
Mannua_Huetti.7834.nuc comp59324_c0_seq1_m.11767
Mannua_Huetti.7835.nuc comp5937_c0_seq1_m.2049
Mannua_Huetti.7836.nuc comp59389_c0_seq1_m.11768
Mannua_Huetti.7837.nuc comp5940_c0_seq1_m.35981
Mannua_Huetti.7838.nuc comp5941_c0_seq2_m.25312
Mannua_Huetti.7839.nuc comp5944_c0_seq1_m.2051
Mannua_Huetti.784.nuc comp11418_c0_seq1_m.5426
Mannua_Huetti.7840.nuc comp5946_c0_seq1_m.2052
Mannua_Huetti.7841.nuc comp59484_c0_seq1_m.11772
Mannua_Huetti.7842.nuc comp5950_c0_seq1_m.2053
Mannua_Huetti.7843.nuc comp59514_c0_seq1_m.11774
Mannua_Huetti.7844.nuc comp59556_c0_seq1_m.11778
Mannua_Huetti.7845.nuc comp5958_c0_seq1_m.17774
Mannua_Huetti.7846.nuc comp5961_c0_seq1_m.2055
Mannua_Huetti.7847.nuc comp5965_c0_seq2_m.37460
Mannua_Huetti.7848.nuc comp5967_c0_seq1_m.33729
Mannua_Huetti.7849.nuc comp5970_c0_seq1_m.2058
Mannua_Huetti.785.nuc comp11421_c0_seq1_m.5430
Mannua_Huetti.7850.nuc comp5972_c0_seq2_m.15847
Mannua_Huetti.7851.nuc comp5978_c0_seq1_m.2060
Mannua_Huetti.7852.nuc comp5979_c0_seq1_m.26703
Mannua_Huetti.7853.nuc comp5982_c0_seq2_m.23067
Mannua_Huetti.7854.nuc comp59875_c0_seq1_m.11786
Mannua_Huetti.7855.nuc comp59887_c0_seq1_m.11787
Mannua_Huetti.7856.nuc comp5989_c0_seq2_m.32953
Mannua_Huetti.7857.nuc comp59903_c0_seq1_m.11788
Mannua_Huetti.7858.nuc comp5994_c0_seq1_m.2067
Mannua_Huetti.7859.nuc comp59999_c0_seq1_m.11790
Mannua_Huetti.786.nuc comp11424_c0_seq1_m.5432
Mannua_Huetti.7860.nuc comp6000_c0_seq1_m.2068
Mannua_Huetti.7861.nuc comp6001_c0_seq1_m.2069
Mannua_Huetti.7862.nuc comp60023_c0_seq1_m.11792
Mannua_Huetti.7863.nuc comp6003_c0_seq1_m.2070
Mannua_Huetti.7864.nuc comp60169_c0_seq1_m.11795
Mannua_Huetti.7865.nuc comp6018_c0_seq1_m.2075
Mannua_Huetti.7866.nuc comp60229_c0_seq1_m.11796
Mannua_Huetti.7867.nuc comp6027_c0_seq1_m.2077
Mannua_Huetti.7868.nuc comp6036_c0_seq1_m.2080
Mannua_Huetti.7869.nuc comp6045_c0_seq1_m.2084
Mannua_Huetti.787.nuc comp114262_c0_seq1_m.13283
Mannua_Huetti.7870.nuc comp6047_c0_seq1_m.2085
Mannua_Huetti.7871.nuc comp6051_c0_seq1_m.2089
Mannua_Huetti.7872.nuc comp6052_c0_seq2_m.26491
Mannua_Huetti.7873.nuc comp6055_c0_seq1_m.2090
Mannua_Huetti.7874.nuc comp6058_c0_seq1_m.2092
Mannua_Huetti.7875.nuc comp6059_c0_seq1_m.27126
Mannua_Huetti.7876.nuc comp60618_c0_seq1_m.11799
Mannua_Huetti.7877.nuc comp6061_c0_seq1_m.2093
Mannua_Huetti.7878.nuc comp6063_c0_seq1_m.2097
Mannua_Huetti.7879.nuc comp6064_c0_seq1_m.2098
Mannua_Huetti.788.nuc comp11427_c0_seq1_m.20369
Mannua_Huetti.7880.nuc comp6066_c0_seq1_m.2100
Mannua_Huetti.7881.nuc comp6068_c0_seq1_m.34173
Mannua_Huetti.7882.nuc comp6069_c0_seq1_m.2102
Mannua_Huetti.7883.nuc comp606_c0_seq1_m.173
Mannua_Huetti.7884.nuc comp60711_c0_seq1_m.11800
Mannua_Huetti.7885.nuc comp6071_c0_seq1_m.2104
Mannua_Huetti.7886.nuc comp60753_c0_seq1_m.11801
Mannua_Huetti.7887.nuc comp6080_c0_seq2_m.23026
Mannua_Huetti.7888.nuc comp60816_c0_seq1_m.11804
Mannua_Huetti.7889.nuc comp6081_c0_seq1_m.2107
Mannua_Huetti.789.nuc comp11429_c0_seq1_m.35315
Mannua_Huetti.7890.nuc comp6083_c0_seq1_m.2108
Mannua_Huetti.7891.nuc comp6091_c0_seq1_m.36653
Mannua_Huetti.7892.nuc comp60948_c0_seq1_m.11805
Mannua_Huetti.7893.nuc comp60975_c0_seq1_m.11809
Mannua_Huetti.7894.nuc comp6099_c0_seq1_m.32821
Mannua_Huetti.7895.nuc comp61017_c0_seq1_m.11813
Mannua_Huetti.7896.nuc comp61027_c0_seq1_m.11815
Mannua_Huetti.7897.nuc comp61057_c0_seq1_m.11816
Mannua_Huetti.7898.nuc comp61058_c0_seq1_m.11817
Mannua_Huetti.7899.nuc comp61064_c0_seq1_m.11818
Mannua_Huetti.79.nuc comp10168_c0_seq1_m.4603
Mannua_Huetti.790.nuc comp11430_c0_seq1_m.22964
Mannua_Huetti.7900.nuc comp6106_c0_seq1_m.2118
Mannua_Huetti.7901.nuc comp6109_c0_seq1_m.2121
Mannua_Huetti.7902.nuc comp6113_c0_seq1_m.2123
Mannua_Huetti.7903.nuc comp6117_c0_seq1_m.2124
Mannua_Huetti.7904.nuc comp61193_c0_seq1_m.11823
Mannua_Huetti.7905.nuc comp6122_c0_seq1_m.25059
Mannua_Huetti.7906.nuc comp6130_c0_seq1_m.2130
Mannua_Huetti.7907.nuc comp6133_c0_seq1_m.2133
Mannua_Huetti.7908.nuc comp6134_c0_seq1_m.16488
Mannua_Huetti.7909.nuc comp6135_c0_seq1_m.2134
Mannua_Huetti.791.nuc comp11431_c0_seq1_m.22545
Mannua_Huetti.7910.nuc comp6137_c0_seq1_m.2135
Mannua_Huetti.7911.nuc comp6139_c0_seq1_m.2138
Mannua_Huetti.7912.nuc comp6146_c0_seq1_m.2141
Mannua_Huetti.7913.nuc comp6147_c0_seq1_m.2143
Mannua_Huetti.7914.nuc comp6151_c0_seq1_m.2146
Mannua_Huetti.7915.nuc comp6153_c0_seq1_m.2147
Mannua_Huetti.7916.nuc comp6155_c0_seq1_m.33859
Mannua_Huetti.7917.nuc comp6162_c0_seq1_m.36226
Mannua_Huetti.7918.nuc comp6163_c0_seq1_m.2149
Mannua_Huetti.7919.nuc comp6167_c0_seq1_m.2152
Mannua_Huetti.792.nuc comp11432_c0_seq1_m.5436
Mannua_Huetti.7920.nuc comp6168_c0_seq1_m.2153
Mannua_Huetti.7921.nuc comp6169_c0_seq1_m.2155
Mannua_Huetti.7922.nuc comp61718_c0_seq1_m.11834
Mannua_Huetti.7923.nuc comp61748_c0_seq1_m.11835
Mannua_Huetti.7924.nuc comp6176_c0_seq1_m.2156
Mannua_Huetti.7925.nuc comp6179_c0_seq1_m.2157
Mannua_Huetti.7926.nuc comp6180_c0_seq1_m.2158
Mannua_Huetti.7927.nuc comp6181_c0_seq1_m.2159
Mannua_Huetti.7928.nuc comp6184_c0_seq1_m.2160
Mannua_Huetti.7929.nuc comp6185_c0_seq1_m.2161
Mannua_Huetti.793.nuc comp11433_c0_seq1_m.5437
Mannua_Huetti.7930.nuc comp6189_c0_seq2_m.30478
Mannua_Huetti.7931.nuc comp61956_c0_seq1_m.11837
Mannua_Huetti.7932.nuc comp6196_c0_seq1_m.2167
Mannua_Huetti.7933.nuc comp6197_c0_seq1_m.2168
Mannua_Huetti.7934.nuc comp6199_c1_seq1_m.28361
Mannua_Huetti.7935.nuc comp6204_c0_seq1_m.2173
Mannua_Huetti.7936.nuc comp6218_c0_seq1_m.2179
Mannua_Huetti.7937.nuc comp6219_c0_seq1_m.2180
Mannua_Huetti.7938.nuc comp6225_c0_seq1_m.2182
Mannua_Huetti.7939.nuc comp6229_c0_seq1_m.2188
Mannua_Huetti.794.nuc comp11436_c0_seq1_m.22652
Mannua_Huetti.7940.nuc comp6237_c0_seq1_m.38515
Mannua_Huetti.7941.nuc comp6238_c0_seq1_m.2190
Mannua_Huetti.7942.nuc comp6239_c0_seq1_m.2192
Mannua_Huetti.7943.nuc comp6240_c0_seq1_m.2194
Mannua_Huetti.7944.nuc comp6243_c0_seq1_m.19389
Mannua_Huetti.7945.nuc comp6248_c0_seq1_m.2197
Mannua_Huetti.7946.nuc comp62492_c0_seq1_m.11843
Mannua_Huetti.7947.nuc comp6255_c0_seq1_m.2203
Mannua_Huetti.7948.nuc comp6263_c0_seq1_m.31027
Mannua_Huetti.7949.nuc comp6274_c0_seq1_m.20170
Mannua_Huetti.795.nuc comp11437_c0_seq1_m.38892
Mannua_Huetti.7950.nuc comp6277_c0_seq1_m.2214
Mannua_Huetti.7951.nuc comp6278_c0_seq1_m.2217
Mannua_Huetti.7952.nuc comp6280_c0_seq1_m.2218
Mannua_Huetti.7953.nuc comp6281_c0_seq1_m.2219
Mannua_Huetti.7954.nuc comp6283_c0_seq1_m.2220
Mannua_Huetti.7955.nuc comp6284_c0_seq2_m.31779
Mannua_Huetti.7956.nuc comp6286_c0_seq1_m.2221
Mannua_Huetti.7957.nuc comp62923_c0_seq1_m.11845
Mannua_Huetti.7958.nuc comp62924_c0_seq1_m.11847
Mannua_Huetti.7959.nuc comp6292_c0_seq1_m.2224
Mannua_Huetti.796.nuc comp11439_c0_seq1_m.5438
Mannua_Huetti.7960.nuc comp6293_c0_seq1_m.2226
Mannua_Huetti.7961.nuc comp62950_c0_seq1_m.11849
Mannua_Huetti.7962.nuc comp62951_c0_seq1_m.11850
Mannua_Huetti.7963.nuc comp62956_c0_seq1_m.11851
Mannua_Huetti.7964.nuc comp6295_c0_seq1_m.2227
Mannua_Huetti.7965.nuc comp6298_c0_seq1_m.2229
Mannua_Huetti.7966.nuc comp6299_c0_seq1_m.2230
Mannua_Huetti.7967.nuc comp6301_c0_seq1_m.2231
Mannua_Huetti.7968.nuc comp63032_c0_seq1_m.11854
Mannua_Huetti.7969.nuc comp6305_c0_seq1_m.2233
Mannua_Huetti.797.nuc comp11440_c0_seq1_m.5440
Mannua_Huetti.7970.nuc comp6307_c0_seq1_m.2234
Mannua_Huetti.7971.nuc comp63089_c0_seq1_m.11855
Mannua_Huetti.7972.nuc comp63099_c0_seq1_m.11856
Mannua_Huetti.7973.nuc comp6309_c0_seq1_m.2237
Mannua_Huetti.7974.nuc comp63141_c0_seq1_m.11858
Mannua_Huetti.7975.nuc comp6314_c0_seq1_m.32608
Mannua_Huetti.7976.nuc comp6317_c0_seq1_m.2244
Mannua_Huetti.7977.nuc comp6318_c0_seq1_m.36087
Mannua_Huetti.7978.nuc comp63201_c0_seq1_m.11865
Mannua_Huetti.7979.nuc comp6323_c0_seq1_m.2249
Mannua_Huetti.798.nuc comp11441_c0_seq1_m.25946
Mannua_Huetti.7980.nuc comp6324_c0_seq1_m.2250
Mannua_Huetti.7981.nuc comp6326_c0_seq1_m.2251
Mannua_Huetti.7982.nuc comp6327_c0_seq1_m.2253
Mannua_Huetti.7983.nuc comp63297_c0_seq1_m.11867
Mannua_Huetti.7984.nuc comp6329_c0_seq1_m.34833
Mannua_Huetti.7985.nuc comp6331_c0_seq1_m.2255
Mannua_Huetti.7986.nuc comp63320_c0_seq1_m.11869
Mannua_Huetti.7987.nuc comp63321_c0_seq1_m.11870
Mannua_Huetti.7988.nuc comp63341_c0_seq1_m.11871
Mannua_Huetti.7989.nuc comp6334_c0_seq1_m.2257
Mannua_Huetti.799.nuc comp11443_c0_seq1_m.17299
Mannua_Huetti.7990.nuc comp63356_c0_seq1_m.11872
Mannua_Huetti.7991.nuc comp63382_c0_seq1_m.11874
Mannua_Huetti.7992.nuc comp63418_c0_seq1_m.11876
Mannua_Huetti.7993.nuc comp6341_c0_seq1_m.2264
Mannua_Huetti.7994.nuc comp6344_c0_seq1_m.25511
Mannua_Huetti.7995.nuc comp6345_c0_seq1_m.2265
Mannua_Huetti.7996.nuc comp6351_c0_seq1_m.39276
Mannua_Huetti.7997.nuc comp63532_c0_seq1_m.11881
Mannua_Huetti.7998.nuc comp6354_c0_seq1_m.26445
Mannua_Huetti.7999.nuc comp6355_c0_seq1_m.2271
Mannua_Huetti.8.nuc comp10017_c0_seq1_m.32593
Mannua_Huetti.80.nuc comp10171_c0_seq1_m.18611
Mannua_Huetti.800.nuc comp11443_c0_seq2_m.17300
Mannua_Huetti.8000.nuc comp6359_c0_seq1_m.2277
Mannua_Huetti.8001.nuc comp6360_c0_seq1_m.2279
Mannua_Huetti.8002.nuc comp6361_c0_seq2_m.28421
Mannua_Huetti.8003.nuc comp6362_c0_seq1_m.2281
Mannua_Huetti.8004.nuc comp6365_c0_seq1_m.2283
Mannua_Huetti.8005.nuc comp63683_c0_seq1_m.11883
Mannua_Huetti.8006.nuc comp63697_c0_seq1_m.11884
Mannua_Huetti.8007.nuc comp6369_c0_seq1_m.2285
Mannua_Huetti.8008.nuc comp6370_c0_seq1_m.2286
Mannua_Huetti.8009.nuc comp6371_c0_seq1_m.2287
Mannua_Huetti.801.nuc comp11445_c0_seq1_m.26256
Mannua_Huetti.8010.nuc comp6372_c0_seq1_m.2289
Mannua_Huetti.8011.nuc comp6375_c0_seq1_m.2291
Mannua_Huetti.8012.nuc comp6378_c0_seq1_m.2294
Mannua_Huetti.8013.nuc comp6382_c0_seq1_m.2296
Mannua_Huetti.8014.nuc comp6386_c0_seq1_m.2297
Mannua_Huetti.8015.nuc comp6390_c0_seq1_m.2298
Mannua_Huetti.8016.nuc comp6390_c0_seq1_m.2299
Mannua_Huetti.8017.nuc comp6394_c1_seq1_m.39083
Mannua_Huetti.8018.nuc comp6398_c0_seq1_m.27137
Mannua_Huetti.8019.nuc comp6402_c0_seq1_m.2302
Mannua_Huetti.802.nuc comp114489_c0_seq1_m.13293
Mannua_Huetti.8020.nuc comp6403_c0_seq1_m.2303
Mannua_Huetti.8021.nuc comp6404_c0_seq1_m.31501
Mannua_Huetti.8022.nuc comp6405_c0_seq1_m.2304
Mannua_Huetti.8023.nuc comp6409_c0_seq1_m.2305
Mannua_Huetti.8024.nuc comp6410_c0_seq1_m.15777
Mannua_Huetti.8025.nuc comp6411_c0_seq1_m.2308
Mannua_Huetti.8026.nuc comp6412_c0_seq2_m.29147
Mannua_Huetti.8027.nuc comp64144_c0_seq1_m.11889
Mannua_Huetti.8028.nuc comp6415_c0_seq1_m.26716
Mannua_Huetti.8029.nuc comp64216_c0_seq1_m.11891
Mannua_Huetti.803.nuc comp11448_c0_seq1_m.5446
Mannua_Huetti.8030.nuc comp6422_c0_seq1_m.2311
Mannua_Huetti.8031.nuc comp6426_c0_seq1_m.29079
Mannua_Huetti.8032.nuc comp6427_c0_seq1_m.28902
Mannua_Huetti.8033.nuc comp6430_c0_seq1_m.2313
Mannua_Huetti.8034.nuc comp6431_c0_seq1_m.2314
Mannua_Huetti.8035.nuc comp6432_c0_seq1_m.34363
Mannua_Huetti.8036.nuc comp64338_c0_seq1_m.11892
Mannua_Huetti.8037.nuc comp6435_c0_seq1_m.2315
Mannua_Huetti.8038.nuc comp6437_c0_seq1_m.38900
Mannua_Huetti.8039.nuc comp6441_c0_seq1_m.2318
Mannua_Huetti.804.nuc comp11449_c0_seq1_m.5448
Mannua_Huetti.8040.nuc comp6443_c0_seq1_m.39283
Mannua_Huetti.8041.nuc comp6447_c0_seq1_m.2321
Mannua_Huetti.8042.nuc comp6449_c0_seq1_m.2322
Mannua_Huetti.8043.nuc comp6450_c0_seq1_m.2323
Mannua_Huetti.8044.nuc comp6453_c0_seq1_m.25770
Mannua_Huetti.8045.nuc comp6457_c0_seq1_m.2328
Mannua_Huetti.8046.nuc comp6458_c0_seq1_m.18175
Mannua_Huetti.8047.nuc comp6459_c0_seq1_m.35813
Mannua_Huetti.8048.nuc comp6462_c0_seq1_m.25628
