CHROM	sites	length	PI
comp6636_c0_seq1_m.2443	1	516	0.00193798449612403
comp6639_c0_seq1_m.2444	4	522	0.00766283524904215
comp663_c0_seq1_m.195	3	699	0.00429184549356223
comp66419_c0_seq1_m.11946	4	2751	0.00145401672119229
comp6643_c1_seq1_m.33221	1	501	0.00199600798403194
comp6644_c0_seq1_m.15530	2	867	0.00230680507497117
comp6644_c2_seq1_m.15531	0	327	0
comp6646_c0_seq1_m.18135	13	1068	0.0121722846441948
comp6647_c0_seq1_m.37652	7	654	0.0107033639143731
comp66488_c0_seq1_m.11947	1	1374	0.000727802037845706
comp6648_c0_seq1_m.2445	2	564	0.00354609929078014
comp6656_c0_seq1_m.30718	2	561	0.0035650623885918
comp6656_c0_seq1_m.30719	3	351	0.00854700854700855
comp6656_c1_seq1_m.30720	4	390	0.0102564102564103
comp6658_c0_seq1_m.2447	0	1185	0
comp6659_c0_seq1_m.2448	35	2286	0.0153105861767279
comp6660_c0_seq1_m.2451	5	1062	0.00470809792843691
comp6661_c0_seq1_m.34206	0	414	0
comp6662_c0_seq1_m.2452	0	348	0
comp6664_c1_seq1_m.27443	3	1047	0.00286532951289398
comp6667_c0_seq1_m.2455	1	339	0.00294985250737463
comp6668_c0_seq2_m.28699	6	1908	0.00314465408805031
comp6670_c0_seq1_m.31329	6	1455	0.00412371134020619
comp6672_c0_seq1_m.30283	24	1107	0.021680216802168
comp6674_c0_seq1_m.2457	1	3063	0.000326477309826967
comp6674_c0_seq1_m.2458	0	420	0
comp66756_c0_seq1_m.11950	1	492	0.00203252032520325
comp6676_c0_seq1_m.2460	23	4821	0.00477079444098735
comp6679_c0_seq1_m.2463	0	351	0
comp6680_c0_seq1_m.2464	2	633	0.00315955766192733
comp6684_c0_seq1_m.2465	0	2211	0
comp6685_c0_seq1_m.23050	0	558	0
comp6687_c0_seq1_m.36086	0	438	0
comp6690_c1_seq1_m.17348	23	1569	0.0146590184831103
comp66916_c0_seq1_m.11953	6	1410	0.00425531914893617
comp6691_c0_seq1_m.20173	0	1200	0
comp6691_c0_seq2_m.20174	0	1317	0
comp6692_c0_seq1_m.26755	4	816	0.00490196078431373
comp6698_c0_seq1_m.2470	2	333	0.00600600600600601
comp66_c0_seq1_m.9	1	336	0.00297619047619048
comp6700_c1_seq1_m.22916	0	768	0
comp6701_c0_seq1_m.2471	0	1032	0
comp6702_c1_seq1_m.38516	2	543	0.00368324125230203
comp6703_c0_seq1_m.2473	2	1287	0.00155400155400155
comp6704_c0_seq1_m.2474	4	609	0.00656814449917898
comp6705_c0_seq1_m.2476	0	624	0
comp6706_c0_seq1_m.21665	9	468	0.0192307692307692
comp6707_c0_seq1_m.2478	9	366	0.0245901639344262
comp6708_c0_seq1_m.2479	13	6444	0.00201738050900062
comp6709_c0_seq1_m.23515	0	675	0
comp6710_c0_seq1_m.36399	0	630	0
comp6712_c0_seq1_m.34795	4	324	0.0123456790123457
comp6713_c0_seq1_m.2483	3	675	0.00444444444444444
comp6714_c0_seq1_m.2484	4	684	0.00584795321637427
comp6715_c0_seq1_m.2485	7	561	0.0124777183600713
comp67162_c0_seq1_m.11956	1	474	0.00210970464135021
comp6716_c0_seq1_m.24865	0	876	0
comp6716_c1_seq1_m.24866	0	615	0
comp6720_c0_seq1_m.2487	2	1722	0.00116144018583043
comp6721_c0_seq1_m.2489	4	306	0.0130718954248366
comp6722_c0_seq1_m.2490	3	1911	0.00156985871271586
comp6723_c0_seq1_m.2492	0	951	0
comp6724_c0_seq1_m.2493	7	468	0.014957264957265
comp6725_c1_seq1_m.25352	1	354	0.00282485875706215
comp6727_c0_seq1_m.2494	0	498	0
comp6729_c0_seq1_m.2495	19	1923	0.00988039521580863
comp6730_c0_seq1_m.2500	40	3072	0.0130208333333333
comp6730_c0_seq1_m.2501	7	378	0.0185185185185185
comp6734_c0_seq1_m.2503	0	792	0
comp67365_c0_seq1_m.11958	4	687	0.00582241630276565
comp6739_c0_seq1_m.18536	0	2064	0
comp6739_c0_seq2_m.18538	1	2127	0.000470145745181006
comp6740_c1_seq1_m.16432	0	837	0
comp6741_c0_seq1_m.2507	17	1620	0.0104938271604938
comp6741_c0_seq1_m.2508	7	369	0.018970189701897
comp6742_c0_seq1_m.2509	10	816	0.0122549019607843
comp67430_c0_seq1_m.11966	13	606	0.0214521452145215
comp6743_c0_seq1_m.2510	10	2649	0.00377500943752359
comp6744_c0_seq1_m.2512	6	2220	0.0027027027027027
comp67469_c0_seq1_m.11968	18	681	0.026431718061674
comp6748_c0_seq1_m.2515	1	687	0.00145560407569141
comp67505_c0_seq1_m.11970	21	1185	0.0177215189873418
comp6750_c0_seq1_m.2518	11	405	0.0271604938271605
comp67528_c0_seq1_m.11971	0	345	0
comp67541_c0_seq1_m.11972	6	606	0.0099009900990099
comp6754_c0_seq1_m.2520	24	1527	0.0157170923379175
comp6755_c0_seq1_m.34251	3	3282	0.000914076782449726
comp6756_c0_seq1_m.2522	3	897	0.00334448160535117
comp67571_c0_seq1_m.11973	3	498	0.00602409638554217
comp67574_c0_seq1_m.11974	3	1254	0.00239234449760766
comp6757_c0_seq1_m.2523	33	1251	0.026378896882494
comp6757_c0_seq1_m.2524	1	483	0.0020703933747412
comp6758_c0_seq1_m.2525	6	1272	0.00471698113207547
comp6759_c0_seq1_m.2526	1	450	0.00222222222222222
comp6759_c0_seq1_m.2527	0	378	0
comp67603_c0_seq1_m.11977	4	786	0.00508905852417303
comp6761_c0_seq1_m.2529	4	1878	0.00212992545260916
comp6761_c0_seq1_m.2530	5	687	0.00727802037845706
comp6762_c0_seq1_m.2532	2	942	0.00212314225053079
comp6764_c0_seq1_m.2533	0	927	0
comp6765_c0_seq1_m.2534	9	1056	0.00852272727272727
comp6767_c0_seq1_m.34394	21	1131	0.0185676392572944
comp6767_c1_seq1_m.34393	21	1083	0.0193905817174515
comp6769_c0_seq1_m.2535	0	1863	0
comp67704_c0_seq1_m.11982	0	423	0
comp6770_c0_seq1_m.2536	2	525	0.00380952380952381
comp67714_c0_seq1_m.11983	3	1533	0.00195694716242661
comp6771_c0_seq1_m.18911	7	1923	0.00364014560582423
comp6772_c0_seq1_m.15295	3	2037	0.00147275405007364
comp6774_c0_seq1_m.2537	0	960	0
comp6775_c0_seq1_m.2538	4	744	0.00537634408602151
comp6776_c0_seq1_m.2539	4	1839	0.00217509516041327
comp6776_c0_seq1_m.2540	1	1398	0.000715307582260372
comp677_c0_seq1_m.197	1	576	0.00173611111111111
comp6780_c0_seq1_m.2541	29	1965	0.0147582697201018
comp6781_c0_seq1_m.2544	1	480	0.00208333333333333
comp6781_c0_seq1_m.2545	2	411	0.0048661800486618
comp6781_c0_seq1_m.2546	0	333	0
comp6782_c0_seq1_m.2547	10	480	0.0208333333333333
comp67837_c0_seq1_m.11987	2	636	0.00314465408805031
comp6783_c0_seq1_m.16022	22	1035	0.021256038647343
comp6784_c0_seq1_m.2548	0	420	0
comp6786_c0_seq1_m.2549	1	1041	0.000960614793467819
comp6788_c0_seq1_m.36834	7	780	0.00897435897435897
comp6790_c0_seq1_m.2551	0	549	0
comp6790_c0_seq1_m.2552	0	405	0
comp67925_c0_seq1_m.11989	17	2406	0.00706566916043225
comp67928_c0_seq1_m.11991	0	663	0
comp6794_c0_seq1_m.2553	6	954	0.00628930817610063
comp6794_c0_seq1_m.2554	13	450	0.0288888888888889
comp67958_c0_seq1_m.11993	3	609	0.00492610837438424
comp6795_c0_seq1_m.2555	9	603	0.0149253731343284
comp6795_c0_seq1_m.2556	2	345	0.00579710144927536
comp6798_c0_seq1_m.22991	2	1203	0.00166251039068994
comp6798_c0_seq1_m.22992	0	315	0
comp6799_c0_seq1_m.2557	1	597	0.0016750418760469
comp6802_c0_seq1_m.2558	6	795	0.00754716981132075
comp6807_c0_seq1_m.2559	3	849	0.00353356890459364
comp68096_c0_seq1_m.11995	1	402	0.00248756218905473
comp6809_c1_seq1_m.34182	7	312	0.0224358974358974
comp6811_c1_seq1_m.17422	24	315	0.0761904761904762
comp6815_c0_seq1_m.2564	9	417	0.0215827338129496
comp6817_c1_seq1_m.20920	3	402	0.00746268656716418
comp6818_c0_seq1_m.2565	2	444	0.0045045045045045
comp6819_c0_seq1_m.2566	12	3093	0.00387972841901067
comp6820_c0_seq1_m.2568	19	1473	0.0128988458927359
comp68216_c0_seq1_m.11996	3	354	0.00847457627118644
comp6825_c0_seq1_m.2571	3	486	0.00617283950617284
comp6825_c0_seq1_m.2572	1	342	0.00292397660818713
comp6826_c0_seq1_m.2573	13	999	0.013013013013013
comp6827_c0_seq1_m.2574	4	1125	0.00355555555555556
comp6827_c0_seq1_m.2575	11	576	0.0190972222222222
comp6829_c0_seq1_m.2576	16	861	0.0185830429732869
comp68309_c0_seq1_m.11998	3	1218	0.00246305418719212
comp6830_c0_seq1_m.2577	10	2631	0.00380083618396047
comp6831_c0_seq1_m.2578	6	828	0.0072463768115942
comp6834_c0_seq1_m.2579	37	1323	0.0279667422524565
comp6835_c0_seq1_m.2580	1	1320	0.000757575757575758
comp6839_c0_seq1_m.2581	13	1338	0.00971599402092676
comp6840_c0_seq1_m.2583	3	1764	0.00170068027210884
comp68418_c0_seq1_m.11999	1	1512	0.000661375661375661
comp6841_c0_seq1_m.2584	6	468	0.0128205128205128
comp68434_c0_seq1_m.12001	10	558	0.017921146953405
comp6843_c0_seq1_m.2585	0	300	0
comp6845_c0_seq1_m.2586	0	1155	0
comp6846_c0_seq1_m.27151	7	519	0.0134874759152216
comp6846_c0_seq2_m.27152	0	465	0
comp6850_c0_seq1_m.2587	5	477	0.010482180293501
comp6853_c0_seq1_m.20904	4	1128	0.00354609929078014
comp6853_c0_seq2_m.20905	1	507	0.0019723865877712
comp6854_c0_seq1_m.2588	4	354	0.0112994350282486
comp6855_c0_seq1_m.28457	0	321	0
comp6855_c0_seq2_m.28458	4	1107	0.003613369467028
comp6855_c0_seq2_m.28459	4	387	0.0103359173126615
comp6856_c0_seq1_m.2589	5	1752	0.00285388127853881
comp6857_c0_seq1_m.2591	1	411	0.0024330900243309
comp6858_c0_seq1_m.2592	6	948	0.00632911392405063
comp685_c0_seq1_m.199	2	375	0.00533333333333333
comp68615_c0_seq1_m.12003	1	639	0.00156494522691706
comp6861_c0_seq1_m.2596	2	600	0.00333333333333333
comp6862_c0_seq1_m.2598	4	996	0.00401606425702811
comp6863_c0_seq1_m.2600	2	570	0.00350877192982456
comp6864_c0_seq1_m.2601	14	1488	0.00940860215053763
comp6866_c0_seq1_m.2602	1	324	0.00308641975308642
comp6866_c0_seq1_m.2603	1	318	0.00314465408805031
comp6869_c0_seq1_m.2604	0	486	0
comp686_c0_seq1_m.18247	0	822	0
comp68704_c0_seq1_m.12004	13	1344	0.00967261904761905
comp6870_c0_seq2_m.25667	15	1302	0.0115207373271889
comp6871_c0_seq1_m.2606	42	1164	0.0360824742268041
comp68743_c0_seq1_m.12005	0	1125	0
comp6874_c0_seq1_m.2608	3	378	0.00793650793650794
comp68751_c0_seq1_m.12006	6	774	0.00775193798449612
comp6877_c0_seq1_m.32678	0	1110	0
comp6878_c0_seq1_m.2609	3	1341	0.00223713646532438
comp687_c0_seq1_m.200	6	339	0.0176991150442478
comp6881_c0_seq1_m.2610	1	2526	0.000395882818685669
comp6883_c0_seq1_m.31219	0	297	0
comp6883_c1_seq2_m.31218	0	573	0
comp6885_c0_seq1_m.2613	2	363	0.00550964187327824
comp6887_c0_seq1_m.2615	0	645	0
comp6889_c0_seq1_m.2617	2	1470	0.00136054421768707
comp6890_c0_seq1_m.15268	3	687	0.00436681222707424
comp6892_c0_seq1_m.2619	0	1143	0
comp6893_c0_seq1_m.2620	0	1713	0
comp6897_c0_seq2_m.28262	18	981	0.018348623853211
comp6898_c0_seq1_m.2621	1	780	0.00128205128205128
comp6899_c0_seq1_m.2622	2	573	0.00349040139616056
comp689_c0_seq1_m.201	0	921	0
comp68_c0_seq1_m.36797	1	456	0.00219298245614035
comp6901_c0_seq1_m.2623	0	414	0
comp6902_c0_seq1_m.2624	3	636	0.00471698113207547
comp6904_c0_seq1_m.2625	0	1287	0
comp6905_c1_seq1_m.38141	9	585	0.0153846153846154
comp6906_c0_seq1_m.18224	24	606	0.0396039603960396
comp6906_c0_seq2_m.18226	0	372	0
comp6907_c0_seq1_m.2627	3	564	0.00531914893617021
comp6910_c0_seq1_m.2628	11	1434	0.00767085076708508
comp6912_c0_seq1_m.21002	9	387	0.0232558139534884
comp6912_c0_seq1_m.21003	4	387	0.0103359173126615
comp6912_c1_seq1_m.21004	5	837	0.00597371565113501
comp6913_c0_seq1_m.2631	8	1548	0.00516795865633075
comp6914_c0_seq2_m.34559	0	411	0
comp6918_c0_seq1_m.2637	0	543	0
comp6921_c0_seq1_m.2638	8	567	0.0141093474426808
comp6922_c0_seq1_m.2639	2	1140	0.00175438596491228
comp6923_c0_seq1_m.2640	6	1344	0.00446428571428571
comp6925_c0_seq1_m.2643	0	1893	0
comp6928_c0_seq1_m.2644	18	1014	0.0177514792899408
comp6934_c0_seq1_m.2645	0	441	0
comp6935_c0_seq1_m.2646	26	606	0.0429042904290429
comp6936_c0_seq1_m.27701	10	357	0.0280112044817927
comp6937_c0_seq1_m.2648	5	555	0.00900900900900901
comp6938_c0_seq1_m.21792	0	1023	0
comp6941_c0_seq1_m.2649	0	777	0
comp6943_c0_seq1_m.2651	8	444	0.018018018018018
comp6945_c0_seq1_m.2654	6	1059	0.0056657223796034
comp6947_c0_seq1_m.32885	1	792	0.00126262626262626
comp69482_c0_seq1_m.12011	49	1488	0.0329301075268817
comp69482_c0_seq1_m.12012	3	333	0.00900900900900901
comp6950_c0_seq1_m.2655	3	1434	0.00209205020920502
comp6951_c1_seq1_m.30256	0	438	0
comp6952_c0_seq1_m.2656	0	828	0
comp6953_c1_seq1_m.25781	0	564	0
comp6955_c0_seq1_m.2658	1	339	0.00294985250737463
comp6957_c0_seq1_m.2660	1	684	0.00146198830409357
comp6958_c1_seq1_m.28384	19	1290	0.0147286821705426
comp69596_c0_seq1_m.12013	1	1014	0.000986193293885602
comp6959_c0_seq1_m.15553	9	1413	0.00636942675159236
comp6959_c1_seq1_m.15554	10	720	0.0138888888888889
comp6962_c0_seq1_m.2661	9	1653	0.00544464609800363
comp6963_c0_seq1_m.34439	2	492	0.0040650406504065
comp6963_c0_seq1_m.34440	2	300	0.00666666666666667
comp6965_c0_seq1_m.2662	7	720	0.00972222222222222
comp6969_c0_seq1_m.2665	0	513	0
comp6970_c0_seq1_m.2666	4	801	0.00499375780274657
comp6973_c0_seq1_m.16010	1	1251	0.000799360511590727
comp6975_c0_seq1_m.2667	0	1089	0
comp6978_c1_seq1_m.16899	4	480	0.00833333333333333
comp6983_c0_seq1_m.2670	36	1455	0.0247422680412371
comp69845_c0_seq1_m.12014	6	753	0.00796812749003984
comp6985_c0_seq1_m.2671	1	870	0.00114942528735632
comp6988_c0_seq1_m.16425	16	1035	0.0154589371980676
comp6989_c1_seq1_m.26029	1	1437	0.00069589422407794
comp6990_c0_seq1_m.17001	0	426	0
comp69935_c0_seq1_m.12015	0	771	0
comp6993_c0_seq1_m.38651	4	315	0.0126984126984127
comp6995_c1_seq1_m.34316	0	321	0
comp69979_c0_seq1_m.12017	0	954	0
comp6997_c1_seq1_m.27297	1	1011	0.000989119683481701
comp6997_c1_seq1_m.27298	1	321	0.00311526479750779
comp6998_c0_seq1_m.17880	7	1032	0.00678294573643411
comp70028_c0_seq1_m.12019	8	564	0.0141843971631206
comp70030_c0_seq1_m.12021	0	375	0
comp70038_c0_seq1_m.12022	3	459	0.0065359477124183
comp7003_c0_seq1_m.2672	0	468	0
comp7005_c0_seq1_m.2673	10	1596	0.006265664160401
comp7007_c0_seq1_m.2674	0	501	0
comp7008_c0_seq1_m.2675	1	1359	0.000735835172921266
comp7009_c0_seq1_m.2676	21	2622	0.0080091533180778
comp70117_c0_seq1_m.12024	0	576	0
comp7011_c0_seq1_m.2677	5	678	0.00737463126843658
comp7012_c0_seq1_m.2678	0	543	0
comp7013_c0_seq1_m.2679	26	1380	0.0188405797101449
comp7013_c0_seq1_m.2680	3	378	0.00793650793650794
comp70143_c0_seq1_m.12025	2	501	0.00399201596806387
comp70144_c0_seq1_m.12026	4	606	0.0066006600660066
comp7016_c1_seq1_m.27336	2	1233	0.0016220600162206
comp7017_c0_seq1_m.2681	1	339	0.00294985250737463
comp7018_c0_seq1_m.2682	20	465	0.043010752688172
comp7019_c0_seq1_m.2683	2	1290	0.00155038759689922
comp701_c1_seq1_m.32656	0	543	0
comp7022_c1_seq1_m.37137	1	1887	0.000529941706412295
comp7023_c0_seq1_m.2684	26	1077	0.0241411327762303
comp7023_c0_seq1_m.2685	0	366	0
comp70242_c0_seq1_m.12027	1	1260	0.000793650793650794
comp70253_c0_seq1_m.12029	0	333	0
comp70263_c0_seq1_m.12030	2	408	0.00490196078431373
comp7026_c0_seq1_m.31590	0	1353	0
comp7026_c1_seq1_m.31592	0	444	0
comp7027_c0_seq1_m.2686	4	1782	0.00224466891133558
comp7028_c0_seq1_m.23229	9	1788	0.00503355704697987
comp70293_c0_seq1_m.12032	5	648	0.00771604938271605
comp7029_c0_seq1_m.2687	1	1521	0.000657462195923734
comp702_c0_seq1_m.204	13	471	0.0276008492569002
comp7031_c0_seq1_m.2688	7	5436	0.00128771155261221
comp7031_c0_seq1_m.2689	6	993	0.00604229607250755
comp7032_c0_seq1_m.2691	0	543	0
comp7033_c0_seq2_m.20044	6	369	0.016260162601626
comp70342_c0_seq1_m.12035	18	1176	0.0153061224489796
comp7034_c0_seq1_m.2692	0	309	0
comp7036_c0_seq1_m.29336	15	1818	0.00825082508250825
comp7037_c0_seq1_m.2695	0	507	0
comp70381_c0_seq1_m.12037	1	666	0.0015015015015015
comp7039_c0_seq1_m.2696	7	693	0.0101010101010101
comp7042_c0_seq1_m.2697	7	807	0.00867410161090459
comp7044_c0_seq1_m.2698	11	540	0.0203703703703704
comp7046_c0_seq1_m.2699	13	2178	0.00596877869605142
comp7047_c0_seq1_m.37201	3	1617	0.00185528756957328
comp7048_c0_seq1_m.2700	1	6822	0.000146584579302257
comp70493_c0_seq1_m.12041	2	726	0.00275482093663912
comp7049_c0_seq1_m.2704	1	351	0.00284900284900285
comp70508_c0_seq1_m.12043	0	582	0
comp70538_c0_seq1_m.12045	3	618	0.00485436893203883
comp7054_c0_seq1_m.2705	2	684	0.00292397660818713
comp7055_c0_seq1_m.23705	1	306	0.00326797385620915
comp7057_c0_seq1_m.2707	20	2325	0.00860215053763441
comp7061_c1_seq1_m.28484	1	672	0.00148809523809524
comp7062_c0_seq1_m.2709	3	1527	0.00196463654223969
comp7063_c0_seq1_m.2710	5	303	0.0165016501650165
comp7065_c0_seq1_m.2711	0	1020	0
comp7066_c0_seq1_m.28269	1	687	0.00145560407569141
comp7066_c1_seq1_m.28270	1	1122	0.00089126559714795
comp7067_c0_seq1_m.2712	4	537	0.0074487895716946
comp70703_c0_seq1_m.12047	3	1272	0.00235849056603774
comp70703_c0_seq1_m.12049	3	309	0.00970873786407767
comp70705_c0_seq1_m.12050	10	465	0.021505376344086
comp7070_c0_seq1_m.22580	1	1494	0.000669344042838019
comp70717_c0_seq1_m.12051	1	489	0.00204498977505112
comp7071_c0_seq1_m.2714	0	777	0
comp7074_c0_seq1_m.2715	24	1065	0.0225352112676056
comp7076_c0_seq1_m.2716	27	1764	0.0153061224489796
comp7077_c1_seq1_m.16064	1	876	0.00114155251141553
comp7079_c0_seq1_m.2718	18	1716	0.0104895104895105
comp7080_c0_seq1_m.2719	1	651	0.00153609831029186
comp70817_c0_seq1_m.12053	93	1473	0.0631364562118126
comp7081_c0_seq1_m.2720	18	750	0.024
comp70828_c0_seq1_m.12054	0	756	0
comp7083_c0_seq1_m.19304	38	1740	0.0218390804597701
comp7083_c0_seq2_m.19306	0	318	0
comp7084_c0_seq1_m.20290	4	582	0.00687285223367698
comp7086_c0_seq1_m.2722	4	300	0.0133333333333333
comp7087_c0_seq1_m.2723	3	477	0.00628930817610063
comp7088_c0_seq1_m.2724	6	1224	0.00490196078431373
comp7089_c0_seq1_m.2725	31	1809	0.0171365395245992
comp7091_c0_seq1_m.2727	14	3162	0.00442757748260595
comp7091_c0_seq1_m.2730	2	342	0.00584795321637427
comp7092_c0_seq1_m.2731	0	504	0
comp7093_c0_seq1_m.2732	10	3603	0.00277546489036914
comp7096_c0_seq1_m.2734	1	2502	0.000399680255795364
comp7098_c0_seq1_m.2736	12	2238	0.00536193029490617
comp7099_c0_seq1_m.2737	4	759	0.00527009222661397
comp7100_c0_seq1_m.2738	10	885	0.0112994350282486
comp7101_c0_seq1_m.2739	2	744	0.00268817204301075
comp7102_c0_seq1_m.2740	0	897	0
comp7103_c0_seq1_m.2741	3	1092	0.00274725274725275
comp7108_c0_seq1_m.2742	0	837	0
comp7109_c0_seq1_m.2743	0	753	0
comp7112_c0_seq1_m.2745	5	1302	0.00384024577572965
comp7115_c0_seq1_m.20025	14	462	0.0303030303030303
comp7116_c0_seq1_m.38194	18	1392	0.0129310344827586
comp7116_c1_seq1_m.38195	5	756	0.00661375661375661
comp7119_c0_seq1_m.2747	0	303	0
comp7121_c0_seq1_m.2749	2	504	0.00396825396825397
comp7124_c0_seq1_m.2750	1	573	0.00174520069808028
comp71252_c0_seq1_m.12061	3	492	0.00609756097560976
comp7126_c0_seq1_m.29693	1	618	0.00161812297734628
comp71290_c0_seq1_m.12062	5	753	0.00664010624169987
comp7129_c0_seq1_m.2752	1	690	0.00144927536231884
comp7131_c0_seq1_m.38153	0	657	0
comp7133_c0_seq1_m.24524	3	4230	0.000709219858156028
comp71348_c0_seq1_m.12065	11	933	0.0117899249732047
comp7134_c0_seq1_m.2754	5	1023	0.00488758553274682
comp7136_c0_seq1_m.2756	8	1185	0.00675105485232068
comp7137_c0_seq1_m.2758	0	1221	0
comp7138_c0_seq1_m.2759	2	690	0.00289855072463768
comp7142_c0_seq1_m.38220	3	687	0.00436681222707424
comp7145_c0_seq1_m.2762	0	543	0
comp7146_c0_seq1_m.2763	10	1044	0.00957854406130268
comp71474_c0_seq1_m.12069	0	522	0
comp7149_c0_seq1_m.2764	6	900	0.00666666666666667
comp71519_c0_seq1_m.12070	2	696	0.0028735632183908
comp7151_c0_seq1_m.2765	30	918	0.0326797385620915
comp71558_c0_seq1_m.12071	10	561	0.017825311942959
comp7155_c0_seq1_m.22402	13	1614	0.0080545229244114
comp7155_c1_seq1_m.22405	7	435	0.0160919540229885
comp7156_c0_seq1_m.2768	0	1563	0
comp7158_c0_seq1_m.2770	18	873	0.0206185567010309
comp7158_c0_seq1_m.2771	10	432	0.0231481481481481
comp7161_c0_seq1_m.2772	1	981	0.00101936799184506
comp7163_c0_seq1_m.18448	5	312	0.016025641025641
comp7163_c1_seq1_m.18449	0	465	0
comp7165_c0_seq1_m.22971	10	1203	0.00831255195344971
comp7165_c0_seq1_m.22972	3	399	0.0075187969924812
comp71662_c0_seq1_m.12073	5	1050	0.00476190476190476
comp71677_c0_seq1_m.12075	1	1134	0.000881834215167548
comp7167_c0_seq1_m.2773	5	810	0.00617283950617284
comp7170_c0_seq1_m.2774	6	1350	0.00444444444444444
comp7170_c0_seq1_m.2775	6	1281	0.00468384074941452
comp7175_c0_seq1_m.2776	9	1032	0.00872093023255814
comp7175_c0_seq1_m.2777	8	333	0.024024024024024
comp71762_c0_seq1_m.12077	6	342	0.0175438596491228
comp71765_c0_seq1_m.12078	5	1059	0.00472143531633617
comp7176_c0_seq1_m.2778	10	3114	0.00321130378933847
comp7177_c0_seq1_m.2779	0	1026	0
comp7178_c0_seq1_m.2780	4	891	0.00448933782267116
comp7180_c0_seq1_m.2782	8	1518	0.00527009222661397
comp7181_c0_seq1_m.2784	1	864	0.00115740740740741
comp7184_c1_seq1_m.33364	1	879	0.00113765642775882
comp7185_c0_seq1_m.2786	0	441	0
comp71864_c0_seq1_m.12081	5	717	0.00697350069735007
comp7187_c0_seq1_m.2787	3	1272	0.00235849056603774
comp7187_c0_seq1_m.2788	0	366	0
comp7191_c0_seq1_m.2791	1	1656	0.000603864734299517
comp7192_c0_seq1_m.35667	3	1479	0.00202839756592292
comp7193_c0_seq1_m.2792	0	549	0
comp7198_c0_seq1_m.18322	3	327	0.00917431192660551
comp7200_c0_seq1_m.2793	7	1017	0.00688298918387414
comp7201_c0_seq1_m.19975	0	765	0
comp7204_c0_seq1_m.29130	0	2244	0
comp7205_c0_seq1_m.28283	12	816	0.0147058823529412
comp7205_c0_seq3_m.28284	2	372	0.00537634408602151
comp7209_c0_seq1_m.2796	3	1074	0.00279329608938547
comp7210_c0_seq1_m.23516	1	2295	0.000435729847494553
comp7212_c0_seq1_m.33774	1	414	0.00241545893719807
comp7212_c0_seq1_m.33775	1	327	0.00305810397553517
comp72133_c0_seq1_m.12082	4	339	0.0117994100294985
comp7213_c0_seq1_m.20535	4	489	0.0081799591002045
comp7213_c1_seq1_m.20536	6	672	0.00892857142857143
comp72148_c0_seq1_m.12083	1	465	0.0021505376344086
comp7214_c0_seq1_m.22457	13	774	0.0167958656330749
comp72158_c0_seq1_m.12084	0	300	0
comp7215_c0_seq1_m.2797	13	1008	0.0128968253968254
comp7216_c0_seq1_m.30278	5	558	0.00896057347670251
comp7216_c0_seq2_m.30279	10	555	0.018018018018018
comp7217_c0_seq1_m.2798	15	2346	0.00639386189258312
comp7217_c0_seq1_m.2800	2	309	0.00647249190938511
comp72198_c0_seq1_m.12086	15	384	0.0390625
comp7219_c0_seq1_m.2801	2	1164	0.00171821305841924
comp721_c0_seq1_m.206	7	1803	0.00388241819190238
comp7220_c0_seq1_m.2802	10	1389	0.00719942404607631
comp7220_c0_seq1_m.2803	1	354	0.00282485875706215
comp7221_c0_seq1_m.2805	10	327	0.0305810397553517
comp7222_c1_seq1_m.29523	3	768	0.00390625
comp7224_c0_seq1_m.2806	5	1758	0.00284414106939704
comp7227_c0_seq1_m.2807	20	639	0.0312989045383412
comp722_c0_seq1_m.207	3	414	0.0072463768115942
comp7233_c0_seq1_m.2809	1	438	0.00228310502283105
comp7234_c0_seq1_m.33161	0	699	0
comp7234_c0_seq2_m.33162	6	1029	0.00583090379008746
comp7236_c0_seq1_m.2810	2	1785	0.00112044817927171
comp7237_c0_seq1_m.16798	3	3048	0.000984251968503937
comp7237_c0_seq2_m.16800	0	384	0
comp7240_c0_seq1_m.2811	3	825	0.00363636363636364
comp7243_c0_seq1_m.31037	0	1323	0
comp7244_c0_seq1_m.2813	0	333	0
comp7247_c1_seq1_m.34961	0	747	0
comp7249_c0_seq1_m.2814	5	1194	0.00418760469011725
comp7251_c0_seq1_m.2817	29	2772	0.0104617604617605
comp7254_c0_seq1_m.2820	9	735	0.0122448979591837
comp7255_c0_seq1_m.2821	2	1362	0.00146842878120411
comp7258_c0_seq1_m.2823	2	375	0.00533333333333333
comp72597_c0_seq1_m.12091	15	357	0.0420168067226891
comp7263_c0_seq1_m.2824	1	597	0.0016750418760469
comp7266_c0_seq1_m.31025	1	492	0.00203252032520325
comp7266_c1_seq1_m.31026	3	651	0.00460829493087558
comp7269_c0_seq1_m.2827	1	369	0.002710027100271
comp7270_c0_seq1_m.2828	0	756	0
comp7271_c0_seq1_m.2829	5	1461	0.00342231348391513
